,rf_score,linear_score,gs_rf_score,gs_linear_score,rf_with_linear_top_features_score,linear_with_rf_top_features_score,rf_rmse,linear_rmse,gs_rf_rmse,gs_linear_rmse,rf_with_linear_top_features_rmse,linear_with_rf_top_features_rmse,rf_top_feature_num,linear_top_feature_num,test_var,test_std
YNL160W,0.5649545757199639,0.23419074694483832,0.616076877359091,0.35734888393310926,0.6012665139255253,0.24378056566224038,0.36428031596596316,0.48331325589277774,0.34220829828707555,0.4427474158449207,0.3487464189851388,0.4802775860395883,8,8,0.3103772936037269,0.5571151529116103
YGL099W,0.7518632029779785,0.6963955457349179,0.7004519907106395,0.5976814370174783,0.6297212254352651,0.4852776028406782,0.027034293103948944,0.02990360183984502,0.029703159748202833,0.03442345583102936,0.033024316736546974,0.0389364152691972,8,9,0.002997036292380491,0.054745194240047146
YOR021C,0.6324886869195672,0.29720070880500404,0.6372552403232419,0.17070047418569234,0.5758522409663038,0.2151605803081681,0.036628026391491354,0.050651675931209714,0.03638972183199341,0.055021683036604534,0.039349276410497444,0.05352646544030155,8,8,0.0037145778291616475,0.060947336522293144
YOR070C,0.8396322197477454,0.7899536156510503,0.8329357361082342,0.7271180833344473,0.8215334204775188,0.7261790873527303,0.02300671015971595,0.02633016419520498,0.023482143787777344,0.030011198592124966,0.02427025907811868,0.030062789028060807,6,10,0.003358497756138505,0.05795254745167381
YGR205W,0.7313596154263687,0.6667372073839857,0.6979662857731739,0.686855510087373,0.7026813490646694,0.6134805854577126,0.029297582448198394,0.032631688716475704,0.031065178008807415,0.03163140785498718,0.03082174419009797,0.03514243023771221,7,10,0.0032512128861600788,0.057019407977986575
YKL121W,0.552565622691571,0.6229693363104418,0.48477795052869976,0.3524099511787827,0.587513583273862,0.47520758541127195,0.05886518536831368,0.05403587369179301,0.06316711790282831,0.07081804359380556,0.056519546358409924,0.06375109021710133,6,9,0.00788026497654231,0.08877085657208851
YKL001C,0.8482982581303802,0.9195598880290424,0.8689584395806192,0.9110877929936819,0.8185950711646378,0.852080397064571,0.764292259692072,0.5565452888655913,0.710343982118833,0.5851199055297938,0.8357737351949954,0.7547046811607397,5,6,3.9181539230250366,1.979432727582586
YOL060C,0.4280649739555076,0.45986899204202025,0.4488312020914741,0.343625735313567,0.4877746607742586,0.23438189016661093,0.05024390982489536,0.04882695435740705,0.049323330297464225,0.05382522486126587,0.04754891482562276,0.058132122392003244,8,9,0.004491312758152426,0.06701725716673598
YGL226W,0.7544120034785622,0.7977326629081372,0.7200563775190212,0.6846194454447052,0.7848347813643278,0.47221158169882615,0.028260538227713843,0.025647187047336425,0.030172559317640017,0.032025381869741215,0.02645226685524917,0.041429223041607156,6,9,0.003309076895685349,0.05752457644942159
YGR188C,0.8245138783798551,0.8484220826620243,0.7953591227464638,0.7851200913733744,0.796524901416254,0.7024883287748738,0.02601299194461176,0.024176135792609948,0.028090865023825514,0.028785039110041894,0.028010738062980052,0.03387044653934546,7,10,0.003923656457490417,0.06263909687639516
YLR449W,0.7970417008196594,0.6991003919303511,0.7916166558524096,0.49689065973293034,0.6667623057146514,0.6370634855595296,0.08431384486027545,0.10266119092158765,0.08543326195656074,0.13274759968987163,0.10803700779000876,0.11274851200041569,6,9,0.03564052656381009,0.1887869872735144
YMR058W,0.7166904885255588,0.4769235070677955,0.703918507181069,-0.3884641361774759,0.7725521203263548,0.7055210706521109,0.2324277548511951,0.3158202777625827,0.23760908418418356,0.5145466354629858,0.20825639956005645,0.23696517312899584,9,9,0.1940295859658523,0.4404878953681387
YGL005C,0.766401266157932,0.8264563448838891,0.7201198031034398,0.6804336395308409,0.7529793890499905,0.6090998281249618,0.025609131076261418,0.022073132529892046,0.0280314579258159,0.029952986380951944,0.026334567882887506,0.03312779511011137,7,10,0.0028567506800097195,0.05344857977542265
YDR106W,0.8547558660042957,0.8560738019790113,0.7936987243821205,0.6221564622670652,0.7693522973848166,0.7630318705351475,0.026108010488641347,0.02598928934991654,0.031115403299884596,0.042109538054221775,0.032900238355000035,0.03334797351913157,6,9,0.004775315754741796,0.06910365948878393
YNL151C,0.7771109569365761,0.617978852764818,0.7595268831494417,0.30775636816679386,0.7185331464030318,0.3865489883373022,0.03257814553564964,0.042650654639990265,0.03383882430253031,0.057413164353371245,0.036609654343248275,0.054047043593255496,7,9,0.0048452605561893755,0.06960790584545247
YBR055C,0.7761983696476561,0.7592927724085865,0.758868518442806,0.6073028811894974,0.7583657320171058,0.5044323731015805,0.025026087239550784,0.025954095396243843,0.02597695777644233,0.033150508052409364,0.02600402612191893,0.03724026779097391,6,10,0.002847579123001993,0.05336271285272136
YDL215C,0.5984192403378162,0.5788975701854966,0.550010616183819,0.2767347883013829,0.3531791876876422,0.0018465394082377573,0.16089996752572722,0.16476440017988392,0.17032195836021688,0.21593264086158115,0.2042027096901558,0.2536694494747555,7,9,0.06559823492969591,0.2561215237532682
YFR048W,0.8355932022029708,0.83881539107215,0.837698473753121,0.7185825571302649,0.7733044489456848,0.7722242626755332,0.020593957755969946,0.020391149898301063,0.02046167744403076,0.02694358859093229,0.024182513050893834,0.02424005845818107,6,10,0.002624901448006256,0.05123379205179191
YDL155W,-0.07332505043742255,-0.0811809320087662,0.03259845832322694,0.031239359777793796,0.06700808520763035,0.05916431977143488,0.2358818127767264,0.2367434721634562,0.22394027724140633,0.2240975284290107,0.21992153801119355,0.2208440553978302,6,7,0.0527485815733902,0.229670593619188
YDR021W,0.8280214500980972,0.8137368360547692,0.7936046879831387,0.6484628908967913,0.6767302504272924,0.6250372991190196,0.025624358692526945,0.02666731872146254,0.028071510225797274,0.03663544339363732,0.0351316378337367,0.037836407833888336,8,9,0.003884944914015939,0.062329326275966906
YHR098C,0.8941051207196608,0.8628740166615918,0.8287569904157349,0.7122585598867083,0.9078411771497353,0.8110910213522285,0.03966257182543783,0.045133942289027264,0.05043706631008888,0.06537995212281296,0.037000862798018216,0.05297484464553919,6,8,0.015116105747765845,0.12294757316745152
YFR038W,0.7884759035040565,0.774744693014367,0.7764935814627942,0.5920697079163453,0.7753407380160355,0.63408931542967,0.023654551154310328,0.024410254266664853,0.02431530867206516,0.032849424510282235,0.02437793705319619,0.03111159902712943,7,10,0.002691675568908127,0.051881360515199745
YKR081C,0.6606854543055012,-0.02326140156262846,0.7688581031714318,0.22697475561637914,0.5133725341256181,0.1258026842343436,0.04112134147428217,0.0714100490634779,0.03393949466691445,0.06206730287891982,0.049245249707740496,0.06600407811135613,8,8,0.005070901894062823,0.07121026536997895
YDR142C,0.8672820255180224,0.8906513092380592,0.8669800235383326,0.7614260345571646,0.8951058040317079,0.8010890901687915,0.022245925628225364,0.020192607437663778,0.022271221734647097,0.029826145566988805,0.01977704208402454,0.02723421805850562,6,10,0.003794236127108038,0.061597371105494736
YIR027C,0.8141401442458212,0.7615937096171638,0.774101851982075,0.556337925716847,0.748488253797095,0.571229481005454,0.027486500102926137,0.031130457354772087,0.030302815481409874,0.04246711896686244,0.031974648751050085,0.04174832969955386,8,10,0.004136246666226997,0.06431365847335227
YLR129W,0.7693145578623363,0.15741753936313674,0.7748869481005178,0.2703077288131178,0.47643738426588056,0.36744860903018306,0.028974590268096862,0.055374958832684514,0.02862249887775142,0.051532009981737,0.043650731246302685,0.047979433583458915,8,7,0.003703118042749393,0.06085325005905102
YER088C,0.3288202488555795,0.3802035254613704,0.3810694373272503,0.3504831414402052,0.34719610718939686,0.4058297411334736,0.16162730758213908,0.15531731219025788,0.15520877808588865,0.15899758558227703,0.15939940036710726,0.15207252964961684,6,8,0.03960443016677713,0.19900861832286845
YMR314W,0.4353356664823548,0.5153476998687481,0.47000532935453176,0.4699623544454312,0.40177077398995886,0.20423226942846306,0.22925811580917532,0.21239519107188665,0.22210855754814798,0.2221175622628322,0.2359735648858151,0.27215900113751623,8,9,0.09471357262299657,0.30775570282774056
YLL040C,0.7860522451095486,0.613925300625248,0.8077458829473546,0.49803116037549156,0.7324214812673413,0.7140439436855586,0.039480076501281124,0.05303466009725714,0.03742501156479701,0.06047313702658112,0.04415193497176994,0.04564295654447293,7,9,0.007413125891741462,0.08609951156505745
YDR130C,0.8866652865038226,0.9369894489302782,0.8652869262094767,0.7928213875214203,0.9006644094414145,0.8320667033051279,0.022223250924852896,0.01657039088702608,0.02422874879959136,0.030046824096326186,0.020805518978830134,0.027051697430407928,6,9,0.004434098809509351,0.0665890291978292
YOR280C,0.7386933941162892,0.7562924221662437,0.6922817284979341,0.6451986757058417,0.6845688106106629,-0.29258344808903325,0.02689615985017753,0.025974643727950532,0.029187152340890983,0.03134062830858162,0.029550674591144105,0.05981972028238443,6,10,0.0028169770150810445,0.053075201507681954
YGL100W,0.43063429407067055,0.35019838352896315,0.4506286632294233,0.3646789232750781,0.4936586023106443,0.2866792393822153,0.030808492043846787,0.03291282669122768,0.030262708005037053,0.03254403668989749,0.02905336948633039,0.034483967032827495,7,8,0.0016963002119854556,0.04118616529837969
YPL189C-A,0.493767494183171,0.3916144450523311,0.473105258170477,0.42400708229018036,0.3313090531487538,0.26174279805226597,0.1669600269442299,0.18303196361476612,0.17033324659414043,0.1780926776825209,0.19188905926754585,0.20162358762241506,7,8,0.05603096753566987,0.23670861314212854
YJL105W,0.739721471905725,0.8147308258102897,0.7176692589975574,0.5947165446268172,0.6571256182068993,0.589746789283025,0.030273229015550195,0.02554119178483765,0.031529614386630926,0.03777626470039687,0.03474618231347158,0.038007173166887384,6,9,0.0035828802120219513,0.05985716508507525
YFL033C,0.8192546123487572,0.7045041326104649,0.6822210688489236,0.5939023268422086,0.7441680411265721,0.7008490865199277,0.02974806071556954,0.038036517997592854,0.03944460373095019,0.04459029011381453,0.035391783247506414,0.03827103558748722,7,9,0.0049819943736580125,0.07058324428402263
YPL032C,-0.06949128453639375,-0.18760746143492812,-0.11158133358108091,-0.06554156538164291,0.04880699066428851,-0.11993398333641214,0.057551199368336435,0.06064600712657419,0.05867274085923613,0.057444830417106824,0.05427503082654659,0.05889276779545322,8,9,0.0031512629662242752,0.05613611107143311
YHR197W,0.7288739684746601,0.38610572996971726,0.6699362169841384,0.38827420890632236,0.3425806652823793,0.2260574650162147,0.027738961528862644,0.04173989761704683,0.030605785210684425,0.04166611279414616,0.04319423888784003,0.046866114301322495,7,8,0.002887768116062384,0.05373795787022786
YOL146W,0.7313447052403463,0.8792873131794764,0.7175470211885138,0.6395731040381605,0.7022980927081581,0.24680455629311604,0.029707048375883168,0.019913071796992685,0.030460349420555578,0.03440886894611223,0.03127178055646745,0.04974112956927769,7,10,0.0033425409805881608,0.057814712492480325
YKL156W,0.8991594857304128,0.8072093089831542,0.8923402657668349,0.6642610038654828,0.9398532037303196,0.5230550938703843,0.21131097959357864,0.2921780373009059,0.2183389357531516,0.38557194939271944,0.16319647999270614,0.4595562160142929,6,10,0.45056993846297155,0.6712450658760715
YBR026C,0.7678558749801407,0.4337101019862223,0.731580683560063,0.5237191292070401,0.5897205559310201,0.5585288955324732,0.12051488195318719,0.18822670434518285,0.12958917173660223,0.17262090953584372,0.16021445997058598,0.16619309380051625,7,11,0.0636614901403361,0.2523122869388966
YLR375W,0.83019811021963,0.78248652172592,0.7651515236769566,0.626063232489158,0.7949576276421171,0.6934149689566529,0.039696409203566464,0.044928617051533386,0.046684621015100625,0.05890864710679216,0.04362161828964197,0.05334029797686435,8,9,0.009443066892807463,0.09717544387759422
YKL106W,0.6848140066472344,0.6810251592937366,0.6313506536366078,0.4930895033673862,0.6500551092965168,0.5206784093674095,0.027105075743804462,0.027267503973477023,0.02931392042490588,0.034374216868435545,0.02856057844126182,0.03342571196045781,9,9,0.0023718514136717626,0.048701657196359986
YLR427W,0.7215402320565594,0.7452681095915339,0.6792061528531653,0.5762285934573839,0.6921214968464494,0.5651154949031542,0.02775105856776883,0.02654238747388509,0.029785942068410266,0.034234512705315925,0.029180182837465003,0.03468049539806254,8,10,0.0028141665008581686,0.05304871818298882
YMR217W,0.844911540828605,0.5483124180718781,0.8766728637593182,0.6548067973788657,0.7010168689328824,0.7705927279774538,0.08927422564285842,0.15235454926216213,0.07960964269331532,0.13318872725577913,0.12395375684162102,0.10857752593335931,6,9,0.052290866727260854,0.22867196314209762
YHR152W,0.423146894662342,0.2634895993750489,0.399565114739873,0.45672488503618225,0.49139354067197993,0.296604204202495,0.13861732331783166,0.15662977823584243,0.1414222848052857,0.13452245893140916,0.13015948653865075,0.15306812948328574,7,8,0.03389400739336525,0.18410325199019503
YML110C,0.7080478335621033,0.4363909689055381,0.6742303559995464,0.1491698604246292,0.6120097233872711,0.5939447464034322,0.04767928070837012,0.0662464813069828,0.05036503620464653,0.08139454068677952,0.054964750991207574,0.0562297834225156,7,8,0.007923203775097854,0.08901237989795495
YNR013C,0.6972752538763087,0.5005627398006323,0.6772243253078135,0.6094267572646674,0.612386259120762,0.5976634887526788,0.03818604933233347,0.049047992555532806,0.0394303985000287,0.04337425328302037,0.04320961031355055,0.04402257989586874,8,8,0.004901338225532116,0.07000955810124869
YBR272C,0.7830814403228765,0.6826921752821078,0.7326818549965097,0.6098759265227212,0.7181676222155855,0.7280676855556862,0.024487003825150636,0.02961608745992098,0.027183258333266166,0.03283890506363699,0.02791147164111052,0.02741685925208441,8,9,0.0028127279187560084,0.053035157384097656
YDR375C,0.726399213386398,0.6254556164468621,0.7428951721277374,0.5487493623790882,0.7177564984277978,0.5084644365589608,0.021985572281415667,0.025723540810425372,0.02131249133721631,0.028235014700277738,0.022330121165977494,0.029468401373868604,8,9,0.0017976756907931864,0.04239900577599888
YKL081W,0.9197519550408167,0.8784001567613899,0.904018368607121,0.7485081157095854,0.9441331123168719,0.8933586034790348,0.1881121990917766,0.23156143788851838,0.20572818461382844,0.33301340634826765,0.1569556554883232,0.2168516055668269,5,9,0.4486964135023489,0.6698480525480005
YMR231W,0.8141353792341104,0.8189476831895235,0.7423320945772407,0.7059038406571476,0.7739663014956827,0.5743897261051651,0.02230245492323038,0.022011840063571132,0.02625938005717548,0.028054270607418233,0.02459466440386987,0.03374895708762143,7,10,0.0027230884525389315,0.05218322002846252
YMR236W,0.5850128119781213,0.5012657141116019,0.5491916838417691,0.4570828312710905,0.57726676748549,-0.48561253238350477,0.028207235496834043,0.030922727444115592,0.029399445509696347,0.032263387759818206,0.02846927288375553,0.05336984692362646,8,8,0.0019509201655900572,0.044169221926473386
YLR417W,0.7850660826796112,0.7502826172018311,0.7844690314188032,0.6625278761657145,0.7498762254322845,0.17443612929113972,0.027377748532416656,0.029510029278596493,0.027415747615227012,0.034305535697368765,0.02953403192836524,0.053656284043640874,6,10,0.003548490477121691,0.0595692074575589
YFL017C,0.11176412203211639,0.4124083970433824,0.026583481826737643,0.09897287717118419,0.30447153087731105,0.381364860087408,0.24803795139709883,0.2017398857187277,0.259658973496154,0.24981753124289371,0.21948833073758436,0.20700044196230655,6,8,0.07047922145337782,0.26547922979656585
