,rf_score,linear_score,gs_rf_score,gs_linear_score,rf_with_linear_top_features_score,linear_with_rf_top_features_score
arsR,-0.002932577712260853,-29.882622760347875,-0.15877852059134034,-0.20114971490558742,-0.09043751942306799,-0.3345281417449313
ycnI,0.9274172839021153,0.16023206901542564,0.8903130643167295,0.8615247031842884,0.8486174588844984,0.9159984430159593
pbpE,0.18844148484405743,-27.213551650835136,-0.5518370240164225,-0.07852378587219944,0.09390581852069113,-0.5369231315213558
pucJ,-0.5840656175013241,-28.7979866015057,-0.42450947815544904,-0.4537644593988137,-0.6802391634164098,-0.5883953229440146
dapB,0.42054441343646287,-1.7298396723243417,0.09457526785205506,0.34748835434873315,0.47632219273928056,0.442341784438828
bacA,0.11718842716701128,-0.002295415087984809,0.11220657797541311,0.10205846487996773,0.05580327154567821,0.22760324158308332
rpsF,0.7985140848953471,0.5473299806810898,0.21606910103547394,0.1704922433661349,0.9039992767133481,0.8700655403869552
fhuD,0.7957801299970455,0.5931068003506255,-0.4634221190196348,-0.005451806346770338,0.6318385682406107,0.7362599235896441
ilvH,0.07490833385123563,-2.702843948648878,-0.215591193241516,-0.1394215922558646,-0.21658930372031682,-0.8476769511223878
ytcC,0.1751526624959414,-24.428101943004904,-4.681047179367719,-0.7930627709351035,0.0726812587248683,-0.054254070400991505
yrkP,0.2226082351021098,-27.18279741702683,-1.209057323544784,0.06844642141414614,0.21256679659016275,0.09356089947828339
resB,-0.20281003802517406,-15.08620093887368,0.07548513483104902,-0.30549983360348376,-0.27718878980966855,0.015456723716925191
menD,0.35920443827333925,-35.830446520470446,-0.3205638193827032,0.44760210883376406,0.23979346953993286,-0.06246652258597041
yomJ,0.4775861203849464,-8.097566138430485,-0.32248421256766835,-0.03958365012099674,0.3736061165303016,0.4903049550041332
cheD,0.2050688033124658,-26.052794843970872,0.2761928911801813,-0.06119963943226958,0.09876450426453443,0.06603546337003174
hutM,0.28269640078155045,-1.3514500092380404,0.48369708809884937,0.14433335953263238,0.20040540114508465,0.2822013385664006
secDF,0.6399746010969564,0.06788869921383556,-0.33425982730066717,-0.0339323617636329,0.5556653761798376,0.655039690098798
yabP,0.3637622491458613,-5.802095267887587,0.5690925721163058,0.42397947353521537,0.25963882749539924,0.25186612282528453
ykuK,0.6319725233247304,-0.03775430772786814,0.34587428536798404,0.024893227988762034,0.7324377206894646,0.7725010859343364
ycbD,0.4055823109698792,-19.476130457811216,0.22350172229607856,0.2408046550584214,0.3956828700936805,0.34027782527874184
sipW,0.5519362124089424,-6.006727854698726,0.16403125737931812,0.05101744521394824,0.32042299562222687,0.36588915506153263
yoqM,0.922715031225141,0.6503870531912257,-0.024080729074781093,-0.02963391064165677,0.9130586330806684,0.954377538164117
tuaF,0.6375202472418768,-1.8809973149102706,0.2991055448399791,0.21913086872808407,0.4347024592254213,0.2236140335260891
flgM,0.6788060436922264,-3.800045549525593,0.47345966668877704,0.3890160590100825,0.5263276962874736,0.5972597278224006
yqaL,0.4794536843725363,-22.890390134267758,-0.614047026059829,0.3309327365775955,0.22026934491328842,0.16769509122354764
mbl,0.37492387704364427,-8.19699168896582,0.3404345414133877,0.48101725276236584,0.21913721250562668,0.5314099162448155
ylbB,0.15482014992248183,-2.6362802539205012,-1.1172210029538312,-0.564431800151888,-0.0957044304401915,-0.5984958319542817
ilvD,0.02846127062981829,0.1988842632161314,-0.16808895662266843,-0.04114544442981738,0.09025205070620557,0.1466154615086216
sigB,0.019203177674977367,-0.8953574293599071,0.10451189299249597,-0.043052364920119324,-0.09374367485644197,-0.10448420645610157
yobW,0.3605248133659187,-16.918320444238137,-0.4330052371076283,-0.5411650916145079,0.1530145165708896,0.25369754112314824
resE,-0.5420006702334721,-7.874095057063428,-0.2186466651846315,-0.13723227420566508,-0.650646092661163,0.08797774847979778
yesX,0.3875016111830405,-18.941795985335574,0.47553119076617534,0.39055134218053267,0.35195025686183734,0.38765754464673396
yybJ,0.24047317625012166,-13.830345691368688,-0.3414348907247957,0.02283359560139253,0.10000740921618612,-0.11678023386005121
wapA,0.8119382472609282,0.2707384717482674,0.4439618669058103,0.31360274796262744,0.776886202462785,0.808557816470571
cotJA,0.7654544651212367,0.44944600129677403,0.3823264864528183,0.09342104645522764,0.6663728866477372,0.7883678455286129
pstS,0.7066437047668184,0.34958153347961063,0.1955030347152803,0.37802201356598764,0.6717357043207737,0.6470249560751846
ycgT,0.36429378652448663,-2.609987086911617,0.09681805733974469,-0.11864864269914177,0.3415644680661488,0.24323258452727714
yppE,0.5769404688957747,-2.5376438442408804,-0.0653592654876396,-0.42837007741622957,0.07641776295380975,0.6006613126717446
spoIIIAG,0.5668909492666465,-4.519191557061615,0.6096721539331087,0.5689550554348219,0.2677748291457478,0.5261611776139614
adhB,0.5851696972072844,-12.741431304472615,-0.960881146420445,0.23422474065902787,0.5597039350377511,0.2650649040819054
yvgN,0.7789512275741569,-2.1399595709086117,0.27317317495014626,0.2181273336202506,-0.4625944420631025,0.5554728867982719
oppF,0.38722348673269735,0.7486535321561498,0.3674681554392686,-0.06105989675011059,0.13843786706025285,0.24573776488457455
ypuA,-0.7900226078025316,-46.76341021477366,-3.2990277737483824,-1.16712145935751,-0.8088295270874357,-1.036620600560414
rocB,0.25107975682239136,-23.185058345094305,0.2534920498351463,-0.5035376345407967,0.3611653156868442,0.21489366200447757
rplQ,0.4835440216940382,-34.45849500678908,-0.02756564369182346,0.023191772316908832,0.28465641558357935,0.1876915846278473
ppsC,0.5852722056129295,-11.459383301128073,-0.6416187729777743,-0.09120267138107341,0.5240701648286175,0.45571197697493415
ldh,0.1063024730625648,0.09659891649938113,-0.024354852833998075,0.13984291048629316,-0.009646368893663215,0.1678321883685513
ykzU,-0.16931941441161702,-36.59293749089375,-3.051240074605122,-0.7019887765479991,-0.16810001744923508,-0.4758946287343606
rsbX,0.3544835944926268,-2.377018954166195,-0.26869008060287936,-0.5131347917574989,0.14894727945524633,-1.2268910221242524
pyrB,0.1746400675594365,-16.145867249055264,-0.3192411249813558,-0.1833892915544073,-0.09659976721717634,-0.3186999313306864
ydfJ,0.37863297939917717,-23.980311581736007,-1.1217972406842307,0.10836605749441419,0.3414275540045153,0.14033086113387083
guaD,-0.06439516825144298,-24.94737212900024,-0.8134029628617034,-0.6448537952734408,-0.47798799872921327,-0.5230504394075579
epsI,0.689014524379905,-0.6730786745513779,0.6142725709289978,0.19956635654896315,0.679916274355703,0.6957658932652525
xynA,0.5880686732990987,-38.590856544911375,0.28763379616623475,-0.0308697232773949,0.3665767413168779,0.33526919856746573
cotJC,0.4070976697824543,-5.827898392855335,0.5024839118038367,0.5878838456156041,0.23057623248719883,0.2515512835722593
yrrS,0.624454001794208,-1.1377835758411812,-3.038495381266385,-2.469465272733617,0.7041630875655295,-0.8030177822675542
ylbC,-0.03864181244945941,-11.793793188010977,-1.0352400825012023,-1.5739133817046773,0.17556209698122938,-0.8446720598859423
ykuO,0.6862958895606845,0.6987173303538068,0.4750490578957889,0.48916688903950156,0.6192874857515018,0.671666018268822
ctaA,0.7091963987304706,-1.4955203308472074,0.5703000997711867,0.4103370894916494,0.7221937321552885,0.8357118248322094
mreC,0.7452749839272257,-2.238628426133396,0.4906239508033836,0.4174520810889899,0.7465945935316503,0.8644458477729325
gerBB,0.41063446017603134,-23.228229053119033,-1.1926478431427912,-1.2359403556995736,0.3507779466916223,0.19445581037495197
yndA,0.20544691747388155,-15.48930470664109,-0.6444341369706923,-0.7930610597679975,0.3743996981033254,-0.43408842644974666
cotJB,0.3915114138078344,-0.5140132262019426,0.5570115298624148,0.45425616701673754,0.33200125250969104,0.1662039380082332
qcrB,0.41171073244824574,-26.09181621525588,0.5428693176483214,0.18379837001259192,0.11413000008279595,0.26502494829870016
bofC,0.7867267610119735,-1.8649220301028997,0.5888904227148978,-0.10285133580470762,0.6482843467020367,0.6442860117088646
yckC,0.35803748406969627,-10.436809661814536,-0.30940389309993677,-0.37444193244120894,0.4033954339263308,0.1274824762487471
ribD,0.5123494367205985,-0.03279355912682891,0.23527218890393264,0.3897808167791478,0.3056175577223216,0.5724686771695198
spoVAC,0.534870525145184,-15.672233737659681,-0.4775337083056368,-0.1750825090769692,0.4375180372482994,0.20120306141045197
ylaA,0.4053335169867661,-24.31797740527307,-0.20829572527136975,0.22654497492287784,0.25448733468372364,0.13291467141147584
yyaF,0.48648852860318514,-2.903367347644369,-0.24720017754806944,-0.06617620973466432,0.42284100948545733,0.27311533532340815
bkdR,0.5167197594407298,-3.079190202590465,-0.7574736817033805,0.28067085219158183,0.4398559922705523,0.458311811331114
fliK,0.5166804915119514,-6.00439280064045,0.4976634103409012,0.5129951914277224,0.2677562372622744,0.5458145683337003
gltR,0.14975901432141747,-30.260259604418472,-0.2649355085119045,0.10116989272855481,0.055890152368755386,-0.18069226540689476
spmB,0.41238231566841665,-19.0215162851907,0.26076376084918207,0.3897290244242627,0.24424216988892755,0.48413215644369023
xpaC,0.22670570887583086,-10.621948016455688,0.24982727225416523,0.07425472877448092,-0.026550726957241144,-0.5034397749842034
fabD,0.3143017493231244,0.011102675297537945,-0.14099296155341268,-0.10408892949481374,0.28731464516749694,0.4580241419862039
comA,0.14462131392673627,-15.264377861898126,-0.05929283339721003,-0.03397348729905536,0.026684753864365085,0.41714935371627393
ybzG,0.8580632680398524,0.4138792778991869,-0.21515992921530036,0.2922110349182523,0.7860655702697364,0.7830077523363617
feuA,0.8007229612995649,0.8488659948658591,0.394924646365832,0.4600885572425092,0.787768253046842,0.7906912568345912
comX,0.384789296881231,-12.461442926224688,-0.23247170198489164,-0.0726125925108605,0.4210353834709336,0.26641027718933175
phoB,0.5987713081430432,-0.3164085958047185,0.17621367719466985,0.3057286031172005,0.603773721128516,0.5819603745781594
murD,0.2297462890194245,-7.343382843393142,0.1451800024876898,-0.049131371531711654,0.1793776005196892,-0.25492646951638775
yjaV,0.5493110488160682,-5.229348437891914,0.13491842571117885,-0.12258745833712203,0.4430062982801951,0.5949019003901233
ykvI,0.1853535460019755,-10.983884876355368,-0.703992433951006,-0.849742836441548,0.19888473981185117,-0.5966972367026642
sdhB,0.07199275608712419,0.42108083702940846,-0.20487064922822196,-0.16823119016950994,0.07714274030904067,0.08470339736675236
yjzE,0.4022871011836625,-2.65934398351451,0.1203205285988247,-0.23711773613965037,0.22661052701525863,0.2683489351102265
spoIIAB,0.604790134818108,-1.4532731900316285,0.622940599945291,0.6579870441143592,0.5995853209638403,0.6824160756640991
csbC,0.15930885585289956,-2.7284314453395733,-0.14586116610529754,-0.008041708087879185,0.03839684808198929,-0.1507029708462697
yjcQ,-0.27181270383334644,-35.06022464999175,-0.8497353616682453,-0.027570264405095024,-0.5594830539334701,-0.7677544459169909
yddI,0.4928354697007328,-23.331890174488738,-2.7048668452785796,-0.07084362089004625,0.32480818244208076,0.2933513292898673
csn,0.688440044123873,-1.983738858277421,-0.7573200849870729,-0.043439730937583576,0.5734664183555054,0.7404511487842986
mntC,0.294449089004613,-13.867114948987341,-1.374011300856902,-0.24102486776744403,0.28299133807248267,-0.2631050100322849
yqeU,0.581153020908435,-5.070640714568401,0.11452444976846388,0.1992090438943379,0.4416003151241873,0.559356313888459
citA,0.5856218400354742,-20.60939577724106,0.09143274775837318,0.3873820865546198,0.3485810358831416,0.2869997687998205
yxdL,0.3841212125071094,-16.450260247504954,-0.39722710024892827,0.32656192218743274,0.37555116513963904,0.3574539664993649
sacP,0.3573961181257712,-24.546976403859773,0.18893630296557018,0.13177305953908847,0.311680414810653,0.281404341718707
yjmF,0.7323868012411485,-1.523956349315966,0.7427741714649165,0.3576597987282112,0.5501060099551607,0.46313840898592784
yoyG,-8.76219389919515,-107.30225664538038,-63.578312477040924,-7.132551745052828,-15.463096007474935,-5.070205691309974
yppG,0.15661985055411765,-17.23761614611845,-0.661328927437242,-0.8197301717899381,0.23019525146142694,0.3178299742640587
treR,-0.26616523346089194,-38.35849183831833,-0.17587293277346627,-0.2722854914779522,-0.19286444893090215,-0.33281720388637104
tepA,0.6420723309201238,-2.469577674533213,0.33916280726610826,0.5746557092142157,0.3938000332573015,0.7166111089170206
mntD,0.4364974693674769,-10.960803485721295,-0.9926863936771377,-0.0880124986141777,0.45866812129615664,0.21756052330609732
yceH,0.20136954081642344,-4.620453943184043,-0.085791620947814,0.09325619236262839,0.24445053210964696,0.3100774345365356
yppD,0.670869103070769,-1.9782372967736435,-0.08187829028074134,-0.47543965192628823,0.4270433781146509,0.6378916851415534
mgsA,0.4345112151749688,0.17361497849790808,0.2220026885163805,0.14742371412153243,0.4294001987365109,0.5775476658463764
ctaC,0.6426333746298376,-21.416885133922044,0.3322066856806045,0.1709972133754335,0.5791474768716449,0.214716135093729
nasF,0.8050216603909474,-2.8076374034903053,0.721917830277326,0.770558269112535,0.7081701629333735,0.7508192973647143
rsgI,-0.4382685278145293,-46.212167695727786,-0.6583768383671651,-1.0922460461715624,-0.3270825283369887,-0.8217298860560192
pheS,0.18235611082618675,-14.693649118328766,-0.5263418149436803,-0.08969103547411339,0.3413445426225672,-0.13672626657760079
cysP,0.71797463936335,0.7434804478558156,0.5123458579091079,0.47837452356906385,0.7343600558406886,0.7193310237116861
azlD,0.24609256433320426,-28.804060242027308,-1.689293432213514,0.0029444064315637952,-0.0023555291100068043,0.20794507083252245
accD,0.6202456406836911,-1.914542990288361,0.554269447944898,0.3391438044045527,0.5402352310663998,0.6476584777024668
asd,0.30448335797706894,-12.08344159352399,-0.520204784053921,0.2626073497041038,0.22673225798774133,-0.3292378184303053
smc,0.33056769462242275,-28.435649416015913,-1.0314848110118944,0.2535396945407252,0.30600295126454147,0.006433666831717422
ywlG,-0.06309225652114692,-0.7828911922122423,-0.6716055768057452,0.0006374729734807127,-0.006295080119029572,-0.32616171270826166
gerPA,-1.3024300930407033,-96.27972539619131,-6.620941836812438,-1.2452519199644154,-0.21777176263271936,-0.8181483252504094
frlN,0.2555141064149543,-5.60046127810931,0.07631172637781147,-0.03688379120308749,0.07362177056557506,0.022465024796911037
yesZ,0.44676649180490147,-19.220176565015805,0.5044492523533156,0.3950557070314795,0.4023124899809136,0.41771843817136667
ywrE,-0.45075308571087525,-38.79049538598028,-1.4698508538994592,-0.7457888580133873,-0.4451525351431147,-0.4079365136155837
glpP,0.3416399348983463,-9.903965800053673,-0.987660014724127,-0.4605165947023051,0.4880356471991685,0.35265778600056674
yocH,0.625900189501906,-1.0787844612276354,0.1680552996831235,-0.04671066465053353,0.4732750694253989,0.4657225973955199
mraY,0.5238351256351544,0.2294758519302671,0.455821719512569,0.41676784916057685,0.4915966649377662,0.5889958076841163
pbuX,0.3866940741678224,-9.151598663019362,0.10277421303344902,0.1253725739936853,0.37109447755691494,0.39140228740537997
sodA,0.09496906447753906,-5.033834578876457,-0.07645609073987547,-0.06894637955427307,-0.10198146115611184,-0.12609693716564085
yfhL,0.25534802118876065,-3.458065510311493,-0.31449408169531035,-0.1268555984355919,-0.05985525919162216,-0.19135214789165378
glpK,0.7279883768002593,-0.3899551668698742,0.8201047832567159,0.6610639294587343,0.518113608651733,0.6339794992189091
yoyD,-0.13342425028691807,-29.138409730498747,-1.9792527504415558,-0.4887921572794969,-0.012535385230977747,-0.4194633529700167
ylmD,0.8409506275251708,-0.1539732675057952,0.06184802833642644,-0.060354931644142074,0.7532938909764763,0.5668634474398542
pksI,0.513173562242103,-8.390026447619917,0.44717285423682196,0.49845888032336927,0.5193711374288319,0.03562041814759753
ydhD,0.7389376720309562,-1.8438425873369058,0.4094669686217781,0.3669131522296927,0.38919701762172065,0.8255842839453257
gmuC,0.3647258190787339,-22.99256257725818,0.30009610186064206,0.31957941426208913,0.23226065927417727,0.39795919884119424
fabI,0.5362288032480553,-3.5169568273571716,-0.5725592237525996,-0.007353711178368139,0.411050577174772,0.843964475133207
yfhF,0.12096301729759407,-35.15347431486794,-0.46384129622787373,-1.3865564045310395,0.1526472728309175,-0.3087005766909541
resA,0.6511428535122539,-1.8539421146119501,0.6817753736687786,0.6096505188271479,0.674643617897603,0.21836150641856533
