,rf_score,linear_score,gs_rf_score,gs_linear_score,rf_with_linear_top_features_score,linear_with_rf_top_features_score,rf_rmse,linear_rmse,gs_rf_rmse,gs_linear_rmse,rf_with_linear_top_features_rmse,linear_with_rf_top_features_rmse,rf_with_top_features_score,linear_with_top_features_score,rf_with_top_features_rmse,linear_with_top_features_rmse,rf_top_feature_num,linear_top_feature_num,rf_top_features_gs_overlap,linear_top_features_gs_overlap,rf_linear_top_features_overlap,gs_edge_num,test_var,test_std
CASK,-0.23095742475142145,-2.617385097954465,-0.8886845952482167,-0.0410398587712828,-0.7879646959423956,-0.7511705171352414,0.3101314186211317,0.5316448633970293,0.38415276962594186,0.2852055211559285,0.3737693792178496,0.3699035233633095,-1.711496761925972,-1.8858786293119838,0.460287090633802,0.47485747699184144,10.0,18.0,0.0,0.0,2.0,1.0,0.07896674756929206,0.28101022680552407
CPEB4,-0.1815004437975014,-1.505073010905695,-0.18861918034598646,-0.29726597925647913,-0.21253661905616994,-0.16398844437567028,0.5243008476343534,0.7634380636308705,0.5258779754626046,0.5493866851617365,0.5311424921115209,0.5204007930259126,-0.13361582557008633,-0.5263275206566154,0.5135663562652965,0.5959193433810978,11.0,14.0,0.0,0.0,1.0,19.0,0.2351380878941503,0.48491039161287347
ARMC1,-0.02155377334001507,-0.6954299031147348,-0.16301967452821264,-0.04101024031910128,-0.11335341971824531,-0.07428898602134626,0.43214725396787657,0.5567254319373919,0.4610995223556346,0.4362431718192263,0.4511465755952435,0.44316117289465357,-0.06271837202087216,-0.19909948371979946,0.4407681815266673,0.46819713250718586,11.0,17.0,0.0,0.0,2.0,1.0,0.18475578031587525,0.4298322699796692
2510039O18RIK,-0.05242217275652372,-1.1777391184272115,-0.5650435244248897,-0.029921851700497326,-0.2952852253043996,-0.1825075349601959,0.3395857219874067,0.4884918849074809,0.41411182992760043,0.33593601295423936,0.3767360093173895,0.3599617757314741,-0.2920085535076198,-0.3714665887729076,0.3762591946708365,0.3876564757162918,13.0,17.0,0.0,0.0,0.0,6.0,0.11074002216005464,0.33277623436786263
RAB33B,-0.013644407275404502,-2.6139765579970233,-0.29516281079251394,-0.009920461396990765,-0.030958923443184183,-0.2925440943859454,0.2869930097900011,0.541902519493692,0.3244073515619009,0.2864653445502473,0.2894337593982155,0.32407922265697453,-0.12251135219198384,-0.1497836780554438,0.3020117748019953,0.305658568077824,12.0,13.0,0.0,0.0,1.0,2.0,0.08212072235976389,0.2865671341235137
4930402H24RIK,0.055945423340727274,-0.6859260750800877,-0.3763840698595702,-0.0006641486551917097,-0.1110142828733458,-0.20136640608969603,0.4499916560713648,0.6013470347740424,0.5433450673258525,0.463286964002891,0.48816397994015925,0.5076257589088876,-0.057740648287075036,-0.22419824693541535,0.4763163695538899,0.5124267425177204,10.0,16.0,0.0,0.0,3.0,1.0,0.21677418978174343,0.4655901521528816
GRHL1,0.0077904851683863185,-1.0987731724978849,-0.104437612059054,-0.029216289351223113,-0.08578841254390102,-0.2637208114966252,0.44913715687686795,0.6532208582318207,0.4738576386916418,0.4574362917416194,0.46983989750028754,0.5068773215184109,-0.14846227385441635,-0.5702937504967134,0.4832097164451507,0.565025102740991,10.0,16.0,0.0,0.0,5.0,12.0,0.2054709057062742,0.45328898696777775
WWP1,-0.10326230893109156,-0.616669102156453,-0.15474527155711248,0.008084306183780088,-0.17025209979835876,-0.25035961308950916,0.29166577741577787,0.3530666139379096,0.29839337715341285,0.2765562414316888,0.30039022623991374,0.3105013924767418,-0.23766913755380448,-0.42144885540204435,0.3089216630908654,0.33106380523410056,11.0,16.0,0.0,0.0,3.0,2.0,0.07792699305597496,0.2791540668805937
SNRPD3,-0.07904019348175706,-0.9826280764332078,-0.14852843820940742,-0.22632739075408015,-0.248568024222668,-0.2833298470603782,0.6946031381747714,0.9415395250002747,0.7166198051385403,0.7404933186744252,0.7471779282033074,0.7575077449252384,-0.24245257831480616,-0.3222654770193458,0.7453458553958128,0.7689130991459803,15.0,18.0,0.0,1.0,5.0,18.0,0.4518888355821974,0.6722267739254346
ASF1B,-0.07670152334923608,-6.8655283409639605,-0.17440747550996405,-0.006055896893725432,-0.27024974765264154,-0.4445791091952376,0.5788611966834457,1.5645546023725547,0.6045555017991786,0.5595486210846878,0.6287403507174307,0.6704979268160111,-0.312533804530879,-0.27126414316985037,0.639119433373961,0.6289913502210539,14.0,11.0,0.0,0.0,2.0,10.0,0.314520748383117,0.5608214942235337
6820431F20RIK,-0.5408068880058925,-9.250426285979374,-0.9995973328918026,-0.296054970297458,-0.4456767870648064,-0.7317201479335682,0.35778173490025944,0.9228158037213733,0.4075823175584458,0.32813742896625436,0.3465609806662737,0.3793000630912495,-0.673746984211929,-0.8434433390270231,0.37289706383779203,0.391344249654411,9.0,14.0,0.0,0.0,0.0,2.0,0.08396221202066147,0.2897623371327983
ZFP36,-0.3537608190963506,-1.2419531230671077,-0.4566947900079965,-0.45564822240185365,-0.37233580384184606,-0.3817724537477887,1.0974932249829024,1.4123558774051972,1.1384531449881352,1.1380441086301452,1.1049969384803822,1.1087895980044153,-0.3988316150433153,-0.7947462024182488,1.1156130795566876,1.263666287047258,16.0,14.0,1.0,0.0,3.0,10.0,0.8992025029718047,0.948262887058122
KBTBD3,-0.049695315896702175,-0.45153283709289505,-0.056768104736108604,-0.09513197206152446,-0.11206729466116805,-0.12118066558243612,0.3508893245040924,0.4126215995518029,0.3520694762991246,0.3584030979141115,0.3611636721233578,0.362640517425108,-0.013850474447975936,-0.09667078980814847,0.3448462281550251,0.3586548134412839,13.0,16.0,0.0,0.0,1.0,2.0,0.11854215094510358,0.3442995076167022
2400003C14RIK,-0.05704301829351244,-0.46716813115510214,-0.12568156078000103,-0.014462984554308722,-0.06504133576670945,-0.1712156713986943,0.9233217192131896,1.0877940099567869,0.9528279685805722,0.9045338483546127,0.9268083809084264,0.9719080022396156,-0.20425332201849145,-0.14364060971318815,0.9855204647639667,0.9603985699404549,11.0,14.0,0.0,0.0,4.0,4.0,0.8150968085941064,0.9028271199925855
CCNB1,-0.1480249748324911,-1.4120450739352228,-0.33760665841268844,-0.1116986720972939,-0.4025045436072392,-0.21347367660978067,0.25425698570144584,0.3685445010147363,0.2744488636452402,0.2502019956669606,0.2810278523002884,0.2614041065275938,-0.31329308446901805,-0.6466653424922051,0.27194310668368227,0.30450883548118846,10.0,16.0,0.0,1.0,0.0,11.0,0.056910212020400384,0.23855861338547468
BID,-0.31688316237290626,-3.7261280790161866,-1.9535005293807504,-0.11849030500075486,-0.31200763650350094,-0.564129185114888,0.21157427390775735,0.4008131671691629,0.3168529560708705,0.1949868613906123,0.21118225265017457,0.2305820768258618,-0.5343059642990617,-0.9190372220742218,0.2283732452236848,0.255405906168647,11.0,17.0,0.0,0.0,4.0,1.0,0.03435375587105904,0.18534766216777335
IGF2R,-0.1945640196440579,-1.0712520795769471,-0.4261277745778005,-0.059124699279839765,-0.15528351571717747,-0.6790229669980481,0.19220852667185245,0.25309549424743966,0.21001347156628786,0.1809845419528174,0.18902194307447953,0.2278747752539576,-0.4479775374382884,-0.3795795839572311,0.21161616871328306,0.20655766441176399,14.0,15.0,0.0,0.0,1.0,3.0,0.0312558721344066,0.17679330342070823
KIFAP3,-0.05078459249893652,-0.3698839075588225,-0.11662955398479236,-0.05955782071078963,-0.11382227293761371,-0.21021539204759865,0.40826514146056797,0.4661517665703399,0.4208622876738798,0.4099659458016325,0.4203329168393893,0.4381439190364884,-0.13610815905529394,-0.18053764669792516,0.42451720073547977,0.4327383381997393,11.0,16.0,0.0,0.0,2.0,2.0,0.16031223045403728,0.4003900978471337
EP400,-0.22716181747897402,-1.3568061927104447,-0.2011503559254395,-0.051215397529755124,-0.3181537514756896,-0.20028732268100224,0.4296956228267458,0.5954865381018314,0.42511722274182695,0.39770025501870204,0.4453413770701354,0.42496447074826205,-0.3236820114031389,-0.48633447219678594,0.4462742678474029,0.4728988826758557,10.0,18.0,0.0,0.0,2.0,5.0,0.15206027693614918,0.38994906966955206
POLR2E,-0.041726586191028536,-0.4264699448385809,-0.0727621233562854,-0.18005212767221423,-0.10502446628168305,-0.21085600989054165,1.1030136803693191,1.2907298020227067,1.1193238059286246,1.1739635720553177,1.136030448664007,1.1891873362289562,-0.1408554119201788,-0.17590189762744024,1.1543016815903546,1.1718973453995671,14.0,17.0,1.0,4.0,4.0,50.0,1.1803309672338786,1.0864303784568428
TACC1,-0.020941964635061705,-0.20202303795027743,-0.003582926521147556,0.0019778813094404324,-0.030069673549525167,-0.0914870140177877,0.761629070707742,0.8264172626146152,0.7551263354310291,0.7530313688505137,0.765026158584757,0.7875030983968931,-0.13788414550528194,-0.11446024610789118,0.804066572980054,0.7957474862046697,14.0,16.0,0.0,0.0,0.0,1.0,0.5742245036037754,0.7577760246958037
HNRNPH1,-0.09899051043722507,-1.4255854929490077,-0.24757886887040814,-0.03950542629356035,-0.18833663643987486,-0.32340136105186423,0.8592671936727612,1.276555064842306,0.9155145797019282,0.8356889124130428,0.8935132624061413,0.9429247781770576,-0.18251237349712301,-0.3911442662965743,0.8913209339808995,0.9667570434102866,14.0,15.0,0.0,1.0,3.0,3.0,0.6789820158210208,0.8240036503687473
GYK,0.05606085794241711,-1.7178992799280937,-0.055679106322352956,-0.007036632756374228,-0.12367747980849164,-0.40868056236694295,0.3514996000626668,0.5964437840903457,0.37172245839841206,0.3630575496129431,0.38350733622964767,0.4293970916821611,-0.13465329220566802,-0.5256155331843153,0.3853757885558659,0.4468640204195079,14.0,17.0,0.0,0.0,1.0,3.0,0.1322822054177264,0.36370620756006683
ATP5G3,-0.19019226393975153,-1.4316503328890784,-0.3818744592743777,-0.2636461188902819,-0.2640392984080717,-0.3924272245426905,1.458556010773698,2.0848034254962258,1.5716246968600491,1.5028903079365294,1.5031240995496522,1.577614185874003,-0.3323523062989646,-0.4840839221660975,1.5432066596249663,1.6287100638021517,16.0,16.0,0.0,0.0,0.0,5.0,1.8064454490220299,1.3440407170253548
FXR1,-0.10448165974480506,-1.5532959683064673,-0.418947999239919,-0.08678728423098803,-0.09598006671525283,-0.16288850378090358,0.6537184623708069,0.9939443650566548,0.7409599531233492,0.6484608636501736,0.6511976489019267,0.670780663476036,-0.12111420340999657,-0.25551147233086935,0.6586222883479942,0.6969824439067654,15.0,13.0,0.0,0.0,2.0,1.0,0.39103780286770684,0.6253301550922575
HK2,-0.0771601406270126,-1.2889155730671509,-0.08694424374386212,0.0009526831200273866,-0.29919901777997926,-0.3834190854923807,0.8984443003865354,1.3096821478576892,0.9025154686399661,0.8652548645760738,0.9867084842824435,1.0181878309355616,-0.30846708863408234,-0.9405623917005574,0.9902216615413469,1.2059098040127592,16.0,15.0,0.0,1.0,1.0,7.0,0.7573520288756708,0.8702597479348742
RNPEPL1,-0.07908996232965082,-1.9353279334288227,-0.11078713629183001,-0.01604703266404095,-0.28827902440437847,-0.2914338861954293,0.36289036724172646,0.5985148461718542,0.3681815609711994,0.35213039975342375,0.39650765996468584,0.39699286617054275,-0.18057154330717107,-0.9905036089699988,0.3795707772552299,0.4928651361334501,14.0,13.0,0.0,0.0,0.0,2.0,0.12333575007184747,0.3511918992115955
BC056474,-0.37018625917949,-1.9669259811161446,-0.917279538078799,-0.04624920972736013,-0.45275479917801786,-0.24573187654960504,1.183617878064234,1.741706883558505,1.4001173298711673,1.0342827557634888,1.2187591011194017,1.1285842917114133,-0.2241458248152366,-0.6724219654652379,1.1187635033911725,1.307659411547705,9.0,11.0,0.0,0.0,2.0,4.0,1.0333303292327276,1.0165285678389602
H47,-0.0740166302751657,-1.3223382649019402,-0.5477155801289115,-0.08081624693753842,-0.2000507768828863,-0.467160762857874,0.8749777281370877,1.2866316620214722,1.0503573352467088,0.8777431072043025,0.9248926042540903,1.0226578289268784,-0.20488747347506542,-0.5886360096164489,0.9267545781887506,1.0641520762738625,16.0,15.0,0.0,0.0,2.0,2.0,0.7204083578442819,0.8487687304821507
RFX2,-0.20033533847140217,-17.84280945743891,-0.3643170104055913,-0.05377899512209128,-0.6602222996823204,-0.6166341660206971,0.18809829049334384,0.7452575435839411,0.2005354696544497,0.17624155713789744,0.2212160706591981,0.2182928087654813,-0.3591557653260373,-0.9293639796582294,0.20015579490739868,0.2384737799413197,12.0,11.0,0.0,0.0,3.0,2.0,0.029789475495076812,0.17259627891434048
FTSJD2,-0.07210472202959584,-0.6314240537671794,-0.3107638358212501,-0.095674087486602,-0.05266994099609712,-0.13540001187076411,0.5317708317722186,0.655978096583669,0.587987553439039,0.5375843325469255,0.5269289000140629,0.5472431762302691,-0.13062176878201015,-0.12574796250080422,0.5460904468787303,0.5449121511757334,15.0,14.0,0.0,0.0,2.0,2.0,0.2665677259299027,0.5163019716502182
PLEC,-0.9967451779254164,-10.216209904167545,-1.0250661540936319,-2.2014912585975708,-1.394136524359253,-2.2734453163567223,0.4163027914916714,0.9866680494775557,0.4192447264497074,0.5271378016229842,0.455850522549052,0.5330286417773713,-1.034244478627167,-0.7493575163966644,0.4201937359217514,0.3896613120790081,14.0,15.0,1.0,0.0,1.0,17.0,0.08771861247938557,0.2961732811706444
KIF13A,-0.04922010151287992,-0.3497369227984739,0.03106000079348037,0.006897856357425902,-0.03794736576175972,-0.09543340531521904,0.43091026667388704,0.4887402475915293,0.41409690311356623,0.4192282111464529,0.4285891829600684,0.4402978153610122,-0.2920230504489518,-0.41405803974367217,0.47817698699836586,0.5002500698816995,12.0,17.0,0.0,0.0,3.0,2.0,0.17885571932657857,0.4229133709479739
ARID3A,-0.051495973612506685,-0.42722315401128275,-0.12953491870857348,-0.08800472138174054,-0.06916385588779272,-0.3676349083176258,0.28429871307358767,0.3312203624869646,0.2946598187998977,0.2891921345012218,0.2866772442540061,0.3242322241829529,-0.13919906559041717,-0.1852541243604331,0.2959176686655502,0.3018400223733856,15.0,16.0,0.0,1.0,1.0,4.0,0.07768513508115273,0.2787205322202739
MED11,-0.051685055758731835,-1.389403312217905,-0.08306035288924973,-0.1312094340740102,-0.09778773880555947,-0.14545762709747767,0.7875191786987443,1.1870336170095588,0.7991800182830872,0.8167512295442207,0.8045952709517998,0.8218788449543437,-0.0463603261653911,-0.24256291013161135,0.7855230260084702,0.8560073244358697,13.0,16.0,1.0,1.0,1.0,23.0,0.5959808800650686,0.7719979793141097
PSMB1,-0.02598921793622222,-5.828724256354993,-0.35277376896992196,-0.018977865921037784,-0.20353161050764434,-0.3157672331991064,1.2454528387274946,3.21311061271052,1.430106811529213,1.2411899878560986,1.3489151710771576,1.4104101408603265,-0.019050601239474663,-0.3798197184668439,1.2412342855494303,1.4443320949222802,16.0,12.0,0.0,0.0,2.0,2.0,1.527944320796716,1.2361004493149883
CABLES2,-0.0347492210601128,-0.47519988140692626,-0.14824273853068148,-0.019109916424120632,-0.07766944906496853,-0.13733338571652753,0.42889034394561243,0.5120992608094665,0.4517993152520254,0.42563685768920156,0.437694913990072,0.44964794036151745,-0.1531755960661605,-0.19479844823093884,0.4527687414560155,0.46086745371486076,14.0,17.0,0.0,0.0,0.0,3.0,0.17966073861146128,0.4238640567581324
CD37,-0.12033352589077917,-1.9885650048130565,-0.875248665111763,-0.029946580367239406,-0.1594987730285955,-0.29418122611013464,0.5525363259395388,0.9024403861621718,0.7148527658302087,0.5297787317713119,0.5621113001874087,0.593860879445498,-0.21215852489470088,-0.3591593365897199,0.5747339862656186,0.6085865579888364,14.0,15.0,0.0,0.0,0.0,1.0,0.27540390277027954,0.5247893889650205
EID1,-0.03755141280445762,-4.589465902922771,-0.6527420596349209,-0.08766230741097458,-0.2980486151371968,-0.20013893410176564,0.22255995558660135,0.5165678444629055,0.2808954811271779,0.2278711017610986,0.24893599149417467,0.23936352696795085,-0.2383727538654663,-0.2997708256350995,0.2431464354064158,0.24910107701715495,14.0,11.0,0.0,0.0,3.0,1.0,0.048248095773858815,0.21965449181352703
POLE,-0.054341408040933015,-0.6227972852076573,-0.06467083887050995,-0.07845053162963755,-0.05426675426890837,-0.23675607654919228,0.3996776289620218,0.49585117296403525,0.4016306870451454,0.40422141974090614,0.3996634789103615,0.43287373469300444,-0.08620510061842057,-0.2369719736154512,0.40567208818368056,0.43291151582580534,11.0,17.0,0.0,0.0,1.0,11.0,0.1531207927937827,0.3913065202546243
CNOT2,-0.10349915925991082,-1.2195912058167515,-0.11092528467642437,-0.04226820536626841,-0.24247579167593591,-0.3517873716814621,0.5517150232578216,0.782465691747625,0.5535683255614268,0.5361898042728599,0.585427035391694,0.6106368361248189,-0.23529785343221232,-0.27888839550375133,0.5837335433217395,0.5939434947425873,15.0,13.0,0.0,0.0,3.0,9.0,0.27877470510503904,0.5279911979427678
ABHD10,-0.015312699331957003,-0.5574373289330725,-0.02329020567024176,-0.0025422680105451345,-0.10035118446724756,-0.1569823541941069,0.4527351695758286,0.5607246048888201,0.45451030297671197,0.4498789467079723,0.4713136104462609,0.4832898690880137,-0.14649652320791562,-0.22049835687701447,0.4810948354142391,0.49637845534852626,11.0,17.0,0.0,0.0,1.0,3.0,0.20402547570501386,0.4516917928245031
QDPR,-0.19407880997535254,-1.8620272015586057,-0.4929842671449203,-0.04946516225149411,-0.38172897595563504,-0.2655827793626486,0.756780026335216,1.1716288146997986,0.8462151203071003,0.7094751340103254,0.8140753377805272,0.7791093995174145,-0.21363121001748397,-1.1952445500785722,0.7629508016287707,1.026111652138192,16.0,15.0,0.0,0.0,3.0,2.0,0.48473243718645725,0.6962272884528854
ZDHHC21,0.011207531336454357,-0.4984294157128297,-0.20830411259469184,-0.03132421946627195,-0.05467733805317887,-0.10884388510045495,1.4331772128578406,1.764271686468575,1.5842927918418381,1.463675919462593,1.4801547617114337,1.5176880771791545,-0.05181389003814818,-0.15025267349956795,1.4781440866216558,1.5457666926747968,11.0,13.0,0.0,0.0,3.0,1.0,2.0993767856679515,1.4489226292897601
TUBA1B,-0.26365037111848855,-2.5598205355304073,-0.5331759614592202,-0.2559946296085083,-0.7136319165537643,-0.5731071239540082,0.966518924851738,1.6222244752482282,1.064615777727317,0.9635866816765394,1.1255263547242622,1.0783904827979667,-0.7468284916061008,-0.6174678923423018,1.136375942368757,1.0934897883891193,15.0,16.0,0.0,0.0,2.0,2.0,0.747118596718202,0.8643602239334027
ECE2,0.02762953930630896,-0.9481722185973223,-0.12134125473761737,0.013025732347291874,-0.057789439282465827,-0.13994350156679358,0.951795212664567,1.3472286517337724,1.0221074120719313,0.9589159720794627,0.9927210957384238,1.0305505539783826,-0.20923570709662842,-0.38293788581045796,1.0614098629788757,1.1350865423606353,14.0,14.0,0.0,0.0,1.0,4.0,0.9415665614998591,0.9703435275714777
