target_gene,minimal_set,disjoint_sets
ptsH,abrB: zur: dnaA: cggR: tilS: glnR: gerE: hrcA: hprT,abrB: zur: dnaA: cggR: tilS: glnR: gerE: hrcA: hprT; rex: sigE: ccpA: ctsR: citT: cymR: mhqR: rpsD: purR: codY: slrR: rsfA: mntR: treR: hutP: sigM: sigD; sigL: exuR: sigY: sigH: xre: resD: rplJ: gltC: sigW: nusA: sigF: rpsB: comK: cysL: splA: nsrR: fruR: gutR: rplT: yrkP: rsoA: ccpN: sigA: gabR: bltR: sigV: nrdR: adaA: mdxR: pyrR: sigO; salA: deoR: lexA: sigB: glcT: comA: yfhP: rocR: mtrB: arsR: sinR; yodB: padR: ansR: yxdJ: ahrC: malR: birA: walR: mtlR: licT
safA,rsfA: lexA: purR: sigH: dnaA: salA: rex: rpsB: ccpA,rsfA: lexA: purR: sigH: dnaA: salA: rex: rpsB: ccpA; abrB: rok; nrdR: glnR: gerE: perR: exuR: mtrB: sigX: rplJ; sigF: fur
fruA,gerE: rsfA: hutP: sigE,gerE: rsfA: hutP: sigE; citT: hprT: sigO: splA: purR: slrR: mdxR: bltR: comK; adaA: sigF: cymR: sigY; cysL: comA: licR: yrkP: arsR: rsoA: ccpN: sigV; ywbI: mtlR: gutR; xre: glcT: ansR: sacY: malR: zur: sigA; tilS: lexA: nrdR; yfhP: iolR: fruR: sigM: bkdR: sigD: dnaA; mtrB: birA: frlR: gabR: araR: nusA: yxdJ: rocR: ahrC: gltC: walR: codY: sigL: glnL: liaR: sigH: lmrA: salA: sinR: deoR: yfmP: ccpA: ycbG: licT: treR: mhqR
mcpA,sigO: rsfA: lmrA: bltR,sigO: rsfA: lmrA: bltR; sigV: sigF; rsoA: comK: zur: mtlR; sigM: arsR; sigD: glcT; tilS: mdxR; lexA: cymR: sigL: hutP: mhqR: sigE: gerE: araR; dnaA: ansR: licR; purR: ycbG: birA; sacY: gutR: glnL; adaA: nrdR: yfhP; yfmP: padR: deoR; gltC: walR: malR; ccpN: ywbI: citT; licT: ccpA: yxdJ; treR: sigY: iolR; codY: liaR: ahrC; mgsR: fur: glnR: nhaX: fnr: rpsD: yodB: sigI: citB: mntR: degU: ctsR: gntR: ccpC: azlB: hxlR: desR: rplJ: pucR: nsrR: kdgR: sigW: nadR: frlR: manR: salA: alsR: glpP: cggR: bceR: hprT: hrcA: sdpR: glcR: comA: mtrB: bkdR: resD: splA: sigA: yrkP: nusA: fruR: sinR: xre: cysL: sigH: slrR
adaB,sigV: sigO: bltR: adaA,sigV: sigO: bltR: adaA; mdxR: gerE: citT: xre: arsR: rsfA: sigE: splA: comK; sigM: hutP: mtlR: slrR; glnL: sigF: treR: cysL: lmrA: nusA: rsoA: yrkP; sigD: ansR: sigY; deoR: liaR: walR; tilS: sigL: zur; malR: licR: yxdJ: purR: cymR: salA: glcT: gutR: comA: ywbI: nrdR: gltC: ccpN: dnaA; sigH: sigA: fruR; hprT: iolR: resD: ccpA: ycbG: yfhP: ahrC: mhqR: codY: araR: lexA: birA; yfmP: sacY; padR: licT; sinR: bkdR; yetL: glnR: mntR: ylaC: alsR: cggR: azlB: glpP: natR: mta: rocR: rok: sdpR: nsrR: manR: gabR: glcR: hrcA: mtrB: frlR
era,gutR: ccpC,gutR: ccpC; sigX: gerE; frlR: desR; nadR: rplT; licT: salA; kdgR: slrR: resD: phoP; sinR: glpP: rplL: spo0A; dnaA: nhaX: abh: glcT; xylR: nsrR; tilS: glcR: sigW; cggR: ccpA: deoR: rpsD: hprT: rocR: nusA; padR: ycnK: liaR; ytrA: alsR: mtlR; rpsB: abrB: xre: sigL: degU: ywbI: ohrR: birA: rex: tnrA: sigH: sigA: yclJ; bkdR: mtrB: arsR: sigY: sigI: fadR; acoR: adaA: ahrC: ansR: araR: aseR: azlB: bceR: bltR: bmrR: ccpN: citB: citR: citT: codY: comA: comK: csoR: cssR: ctsR: cymR: cysL: czrA: exuR: fnr: fruR: fur: gabR: ganR: glnL: glnR: gltC: gltR: gmuR: gntR: hrcA: hutP: hxlR: immR: iolR: kipR: levR: lexA: licR: lmrA: malR: manR: mdxR: mgsR: mhqR: mntR: mta: natR: nrdR: perR: pucR: purR: pyrR: rok: rplJ: rpmE: rsfA: rsoA: sacT: sacY: sdpR: sigB: sigD: sigE: sigF: sigG: sigM: sigO: sigV: splA: spoVT: treR: tyrZ: walR: xpf: ycbG: ydfI: yetL: yfhP: yfiR: yfmP: ylaC: yodB: yrkP: ywcC: yxdJ: zur
ssuB,sigL: lexA: hrcA: sigM: mtlR: liaR: gltC: ccpN: lmrA: ccpA: ywbI: adaA: sigA: rsfA: licT: mhqR: yrkP: sigE,sigL: lexA: hrcA: sigM: mtlR: liaR: gltC: ccpN: lmrA: ccpA: ywbI: adaA: sigA: rsfA: licT: mhqR: yrkP: sigE; yfmP: gutR: dnaA: yxdJ
ptsI,sigF: abrB: birA: padR: sigL: ywbI: sigE: purR: ccpA,sigF: abrB: birA: padR: sigL: ywbI: sigE: purR: ccpA; ccpN: dnaA: rsfA: gutR; iolR: tilS: arsR: mtlR: deoR: bltR: adaA: sigV; sigY: treR: sigM: yrkP; gltC: fruR: splA: comK: licR: sacY: walR: nrdR: xre: sigD: rsoA: ctsR: resD: lexA: sigO; hprT: comA: slrR; glpP: salA: bkdR: liaR: cysL: mtrB: yxdJ: sigH: mntR: nusA: gabR: yfmP: mhqR: lmrA: gerE: ycbG: cymR: yfhP: glcT: codY: zur: licT: hutP: malR: citT: ansR: mdxR; sinR: glnL: sigA: ahrC: araR; rex: rok: sigX: rpsB: mta: phoP: ylaC: exuR: alsR: natR: nsrR: azlB: manR: frlR: rocR: glnR: cggR: glcR: hrcA
rplN,glnR: rpsD,glnR: rpsD; rplT: rplJ
sspF,rok: abrB,rok: abrB; ccpA: sigH; mtrB: glnR
minC,rplJ: glnR: sinR: rpsD: birA: sigG: fur: perR: nsrR: hrcA: pyrR: xpf: abh: zur: sigH: acoR: sdpR: sacT: fadR: cggR: rpmE: sigW: rex: yfhP: glpP: sacY: yrkP: mntR: sigL: malR: glcT: splA: fruR: ycbG: iolR: araR: cysL: glcR: bkdR: walR: mtlR: gabR: rocR: rsfA: bltR: citT: sigY: licR: tilS: comK: ccpN: gerE: ywbI: sigO: hutP: purR: adaA: mhqR: frlR: glnL: nrdR: liaR: hprT: padR: deoR: rsoA: cymR: ccpA: dnaA: yxdJ: lexA: gltC: licT: yfmP: sigM,rplJ: glnR: sinR: rpsD: birA: sigG: fur: perR: nsrR: hrcA: pyrR: xpf: abh: zur: sigH: acoR: sdpR: sacT: fadR: cggR: rpmE: sigW: rex: yfhP: glpP: sacY: yrkP: mntR: sigL: malR: glcT: splA: fruR: ycbG: iolR: araR: cysL: glcR: bkdR: walR: mtlR: gabR: rocR: rsfA: bltR: citT: sigY: licR: tilS: comK: ccpN: gerE: ywbI: sigO: hutP: purR: adaA: mhqR: frlR: glnL: nrdR: liaR: hprT: padR: deoR: rsoA: cymR: ccpA: dnaA: yxdJ: lexA: gltC: licT: yfmP: sigM
yoqM,sigB: sdpR,sigB: sdpR; licT: bkdR: mtlR: rpmE
proA,comA: gerE: comK: splA: hutP: yrkP: dnaA: slrR: sigY,comA: gerE: comK: splA: hutP: yrkP: dnaA: slrR: sigY; adaA: hprT; treR: lexA: nusA: zur: rsoA: xre: mdxR: glcT: codY: bltR: purR: ccpN: arsR: sigO: ahrC: sigF: tilS; ccpA: rsfA: mhqR; yfmP: sigE: sinR: walR: sigM: sigA: sigV; araR: sigD: sigH: citT: licT: gltC: mtlR: ycbG: liaR: padR: nrdR: cymR: bkdR: yfhP
ymaG,mtrB: zur,mtrB: zur; sigH: lexA; lmrA: purR; ansR: rok; malR: ccpN; licR: dnaA; perR: treR; abrB: liaR; glcT: walR; cysL: ccpA; hprT: xre; rpmE: mtlR; licT: degU: sigL; araR: ywbI: nrdR; nusA: rsfA: yxdJ; bkdR: sigA: cymR; spoVT: gltC: birA; padR: tilS: fruR; glnL: sigX: sacY; mhqR: ycbG: sigD; yfmP: yfhP: resD; rex: deoR: comA; hutP: sigM: iolR; gutR: ahrC; slrR: sinR; arsR: sigY; codY: mdxR; splA: gerE; citT: bltR; sigV: sigF; sigO: rsoA; yrkP: comK; rocR: adaA; salA: sigE; spo0A: sigG: sigB: ycnK: manR: ytrA: sigW: yetL: fnr: pucR: xpf: ccpC: pyrR: ylaC: nadR: mta: rpsD: bceR: rplJ: azlB: abh: rpsB: glcR: exuR: fur: glpP: natR: citB: frlR: hrcA: nsrR: mntR: cggR: alsR: glnR: gabR; immR: rplT: csoR: gmuR: xylR: bmrR: gntR: sacT: tnrA: ohrR: nhaX: ywcC: ctsR: ganR: sigI: czrA: kdgR: sdpR
gerAC,tilS: gltC: adaA: resD: sigY: lmrA: mdxR: rsfA: bltR,tilS: gltC: adaA: resD: sigY: lmrA: mdxR: rsfA: bltR; mtlR: sigF; slrR: sigV; sigE: rsoA; licR: xre: fruR: malR: nusA: ccpN: bkdR: sigL: rocR: padR: ahrC: deoR: comK: yfmP: salA: gutR: lexA: arsR: hutP: sigA: ycbG: glcT: gabR: glnL: araR: hprT: citT: sigO: dnaA: yxdJ: birA: splA: yrkP: purR; phoP: glpP: glnR: sigB: cggR: rplJ: ganR: rpsD: acoR: spo0A: sigW: fadR: rex: fur: spoVT: rpmE: sigX: ylaC: xpf: exuR: sigG: abh: manR: sdpR: frlR: alsR: sigM: yfhP: glcR: liaR: licT: zur: cysL: sigH: mtrB: hrcA: gerE: iolR: ansR: sacY: sinR: ccpA: sigD: cymR: treR: ywbI: comA: walR: mhqR: nrdR: codY
yutC,bltR: mdxR,bltR: mdxR; sigV: sigO; comK: ahrC; adaA: rsoA; mhqR: sigY: sigD: nrdR: arsR: citT: yrkP: sigF; gltC: slrR; fruR: hutP; rsfA: walR; lmrA: splA; glnL: glcT: licT: sigH: cymR: licR: lexA: comA: xre: deoR: sigL: padR: gerE: treR: sigE; ansR: cysL: sacY: yfhP: gutR: bkdR: araR; sigM: mtlR: ywbI; birA: zur: purR; codY: iolR: yfmP; dnaA: sigA: ycbG
ispG,gerE: codY: walR: bkdR: ccpN: nusA: yrkP: purR: sigF,gerE: codY: walR: bkdR: ccpN: nusA: yrkP: purR: sigF; lmrA: padR: sigE: mtrB: mdxR: bltR: fruR: mhqR: glnL: licT: treR: mtlR: zur: yfmP: sigM: sigH: sigL: sinR: salA: liaR: rsoA: splA: ywbI: malR: gutR: sigY: sacY: ccpA: yfhP: comK: hprT: adaA: sigO: ansR: sigV; rex: sacT: sdpR: rplJ: rpsD: spo0A: rpmE: mgsR: perR: ccpC: acoR: citB: fur: immR: kdgR: licR: rok: degU: fnr: manR: bceR: pucR: rocR: glpP: rsfA: glcR: ycbG: comA: hrcA: slrR: cggR: araR: yxdJ: iolR: dnaA: hutP: gabR: gltC: cymR: frlR: deoR: sigA: sigD: nrdR: tilS: glcT: lexA: cysL: birA: arsR: xre: resD: citT
sdpR,ywbI: mhqR: gmuR: degU: sigA: sigW: phoP: sacY: araR: sdpR: sigB: mtlR: malR: ytrA: yxdJ: liaR: glnL: rpmE,ywbI: mhqR: gmuR: degU: sigA: sigW: phoP: sacY: araR: sdpR: sigB: mtlR: malR: ytrA: yxdJ: liaR: glnL: rpmE; sacT: abrB: acoR: sigO: abh: yfmP: ansR: bkdR: aseR: azlB: bceR: birA: bltR: bmrR: adaA: ccpC: ccpN: cggR: citB: citR: citT: codY: comA: comK: csoR: cssR: ctsR: cymR: cysL: mntR: deoR: desR: dnaA: exuR: fadR: fnr: frlR: fruR: fur: gabR: ganR: gerE: glcR: glcT: glnR: glpP: gltC: gltR: gntR: hprT: hrcA: hutP: hxlR: immR: iolR: kdgR: kipR: levR: lexA: licR: licT: lmrA: manR: mdxR: mgsR: sigF: ccpA: mta: mtrB: nadR: natR: nhaX: nrdR: nsrR: nusA: ohrR: padR: perR: pucR: purR: pyrR: ahrC: rex: rocR: rok: rplJ: rplL: rplT: rpsB: rpsD: rsfA: rsoA: czrA: salA: sigD: sigE: alsR: sigG: sigH: sigI: sigL: sigM: gutR: sigV: sigX: sigY: sinR: slrR: splA: spo0A: spoVT: tilS: tnrA: treR: tyrZ: walR: xpf: xre: xylR: ycbG: yclJ: ycnK: ydfI: yetL: yfhP: yfiR: arsR: ylaC: yodB: yrkP: ywcC: zur
rplO,rplJ: comA,rplJ: comA; hrcA: rplL; nadR: rplT; rpsD: glnR; fur: hprT; perR: rpsB; mtrB: nsrR
hprK,fruR: hutP: sigF: zur: bkdR: bltR: ccpA: sigY: yrkP,fruR: hutP: sigF: zur: bkdR: bltR: ccpA: sigY: yrkP; treR: ansR: citT: salA: nusA: sigE: mhqR: codY: gutR: mdxR: comK: sigO: licR: sigL: lexA: adaA: sigA; rsoA: ywbI: liaR: hprT: rsfA: slrR: gerE; sigH: sinR: cggR: gltC: padR: yfmP: nrdR: malR: mtrB: licT: purR: iolR: glnL: birA: lmrA: cysL: cymR: xre: tilS: splA: dnaA: ahrC: glcT: araR: ycbG: walR: sigM: resD: arsR; nsrR: mntR: manR: frlR: nadR: hrcA: mta: natR: alsR: glcR: glpP: yxdJ: rocR: ccpN: deoR: sacY: sigD: gabR: yfhP: sigV: mtlR: comA
yocH,dnaA: purR,dnaA: purR; hrcA: ccpA: rplJ: hprT; mtrB: rsfA: sigA: sigL: sigE: desR: rpsD: nusA: abrB: sinR: lexA: sigH: rex: kdgR: degU: rpmE: sigF: rpsB; rok: glnR: salA; glpP: slrR: azlB: gutR: perR: codY: sigY; mdxR: gerE: citT; glcT: acoR: sigV: sacT: nadR: ccpC: sigX; abh: adaA: ahrC: alsR: ansR: araR: arsR: aseR: bceR: birA: bkdR: bltR: bmrR: ccpN: cggR: citB: citR: comA: comK: csoR: cssR: ctsR: cymR: cysL: czrA: deoR: exuR: fadR: fnr: frlR: fruR: fur: gabR: ganR: glcR: glnL: gltC: gltR: gmuR: gntR: hutP: hxlR: immR: iolR: kipR: levR: liaR: licR: licT: lmrA: malR: manR: mgsR: mhqR: mntR: mta: mtlR: natR: nhaX: nrdR: nsrR: ohrR: padR: phoP: pucR: pyrR: resD: rocR: rplL: rplT: rsoA: sacY: sdpR: sigB: sigD: sigG: sigI: sigM: sigO: sigW: splA: spo0A: spoVT: tilS: tnrA: treR: tyrZ: walR: xpf: xre: xylR: ycbG: yclJ: ycnK: ydfI: yetL: yfhP: yfiR: yfmP: ylaC: yodB: yrkP: ytrA: ywbI: ywcC: yxdJ: zur
wprA,nrdR: walR,nrdR: walR; citB: lexA; acoR: yfiR: spo0A: zur: adaA: mhqR: fnr: nadR: ywbI: immR: sigG: gerE: licR: phoP: gltC: codY: licT: gabR: sacY: yodB: sigL: yfmP: ahrC: purR: iolR: degU: sigH: slrR: gutR: kdgR: glnL: sacT: rplT: sigY: salA: bkdR: bltR: cysL: sinR: hprT: sigO: lmrA: mgsR: sigE: padR: mdxR: yfhP: hutP: abh: splA: xre: rplL: rsoA: sigA: fur: rok: fruR: rpsD: mtlR: perR: yrkP: ycbG: sigV: citT: ccpN: comK: deoR: comA: rsfA: arsR: ansR: glpP: sigF
ywjA,licR: sigF,licR: sigF; sigO: citT; rsfA: rsoA; yfmP: mtlR; sigL: slrR; ycbG: ywbI; nusA: liaR; sigM: mdxR: licT: bkdR; abh: abrB: acoR: adaA: ahrC: alsR: ansR: araR: arsR: aseR: azlB: bceR: birA: bltR: bmrR: ccpA: ccpC: ccpN: cggR: citB: citR: codY: comA: comK: csoR: cssR: ctsR: cymR: cysL: czrA: degU: deoR: desR: dnaA: exuR: fadR: fnr: frlR: fruR: fur: gabR: ganR: gerE: glcR: glcT: glnL: glnR: glpP: gltC: gltR: gmuR: gntR: gutR: hprT: hrcA: hutP: hxlR: immR: iolR: kdgR: kipR: levR: lexA: lmrA: malR: manR: mgsR: mhqR: mntR: mta: mtrB: nadR: natR: nhaX: nrdR: nsrR: ohrR: padR: perR: phoP: pucR: purR: pyrR: resD: rex: rocR: rok: rplJ: rplL: rplT: rpmE: rpsB: rpsD: sacT: sacY: salA: sdpR: sigA: sigB: sigD: sigE: sigG: sigH: sigI: sigV: sigW: sigX: sigY: sinR: splA: spo0A: spoVT: tilS: tnrA: treR: tyrZ: walR: xpf: xre: xylR: yclJ: ycnK: ydfI: yetL: yfhP: yfiR: ylaC: yodB: yrkP: ytrA: ywcC: yxdJ: zur
rpmC,sigD: dnaA: rplJ: mtrB: rpsB: fur: rplT: rpsD: glnR,sigD: dnaA: rplJ: mtrB: rpsB: fur: rplT: rpsD: glnR; abh: abrB: acoR: adaA: ahrC: alsR: ansR: araR: arsR: aseR: azlB: bceR: birA: bkdR: bltR: bmrR: ccpA: ccpC: ccpN: cggR: citB: citR: citT: codY: comA: comK: csoR: cssR: ctsR: cymR: cysL: czrA: degU: deoR: desR: exuR: fadR: fnr: frlR: fruR: gabR: ganR: gerE: glcR: glcT: glnL: glpP: gltC: gltR: gmuR: gntR: gutR: hprT: hrcA: hutP: hxlR: immR: iolR: kdgR: kipR: levR: lexA: liaR: licR: licT: lmrA: malR: manR: mdxR: mgsR: mhqR: mntR: mta: mtlR: nadR: natR: nhaX: nrdR: nsrR: nusA: ohrR: padR: perR: phoP: pucR: purR: pyrR: resD: rex: rocR: rok: rplL: rpmE: rsfA: rsoA: sacT: sacY: salA: sdpR: sigA: sigB: sigE: sigF: sigG: sigH: sigI: sigL: sigM: sigO: sigV: sigW: sigX: sigY: sinR: slrR: splA: spo0A: spoVT: tilS: tnrA: treR: tyrZ: walR: xpf: xre: xylR: ycbG: yclJ: ycnK: ydfI: yetL: yfhP: yfiR: yfmP: ylaC: yodB: yrkP: ytrA: ywbI: ywcC: yxdJ: zur
pdhD,zur: hrcA: glnR: hprT,zur: hrcA: glnR: hprT; dnaA: tilS; mtrB: cggR: cymR: gerE; hutP: sigD: mtlR: treR; sigA: sigM: codY: ccpA; sigL: slrR; nusA: mhqR: citT: deoR; rex: mta: glnL: acoR: spoVT: gmuR: rok: sigB: birA: hxlR: yodB: xre: bltR: liaR: iolR: rplL: sacY: sigE: ccpN: mntR: ccpC: araR: ctsR: sigX: gutR: rpsB: glcT: salA: pyrR: ansR: yfmP: rocR: sigV: lmrA: arsR: splA: glpP: ahrC: licT: sigO: fruR: exuR: rpsD: abrB: sigY: nrdR: ywbI: yrkP: malR: gabR: ycbG: lexA: resD: sinR: sigH: padR: rsfA: rsoA: adaA: purR: sigF: comK: cysL
cotM,yxdJ: sigL,yxdJ: sigL; mtlR: ycbG; gerE: sigA: cysL: padR; sigD: lmrA; yfmP: gutR; ansR: araR: ywbI: birA; deoR: sigF; licR: citT; splA: comK: ahrC: iolR: nusA: gltC: yrkP: glnL; rsfA: sigE: sigO; liaR: treR: comA; malR: bkdR: codY; sacY: hutP: ccpA; sigY: fruR: lexA: mtrB: nrdR: gabR: rocR: ccpN: purR: bltR: yfhP: dnaA: slrR: mdxR: cymR: walR: glcT: xre: resD: rsoA: hprT: sigM: tilS: arsR: licT: adaA: sigV; rpsD: acoR: ycnK: mta: ytrA: glpP: natR: ylaC: cggR: azlB: yetL: hrcA: nsrR: salA: sigH: frlR: alsR: glcR: zur: sinR: mhqR
prs,mdxR: rsoA: birA: sigL: sigO: bltR: sigF: splA: adaA,mdxR: rsoA: birA: sigL: sigO: bltR: sigF: splA: adaA; ccpA: slrR: padR: mtlR: rsfA: ccpN: sigA: sinR: sigY: arsR: citT: yrkP: licR: nusA: purR: sigE: hutP; gltC: sigD: dnaA: codY: sigV: zur: gerE
comGB,hprT: rsoA,hprT: rsoA; sigO: gltC; citT: slrR: rsfA: sigF; gerE: bltR; cysL: ycbG: codY: araR: splA: mdxR: adaA: mtlR; liaR: sacY; sigV: yfmP: sigE: licT; treR: lmrA: sigA: arsR: dnaA: sigY: glnL; comK: malR: gutR; fruR: sigM: yxdJ; abh: abrB: acoR: ahrC: alsR: ansR: aseR: azlB: bceR: birA: bkdR: bmrR: ccpA: ccpC: ccpN: cggR: citB: citR: comA: csoR: cssR: ctsR: cymR: czrA: degU: deoR: desR: exuR: fadR: fnr: frlR: fur: gabR: ganR: glcR: glcT: glnR: glpP: gltR: gmuR: gntR: hrcA: hutP: hxlR: immR: iolR: kdgR: kipR: levR: lexA: licR: manR: mgsR: mhqR: mntR: mta: mtrB: nadR: natR: nhaX: nrdR: nsrR: nusA: ohrR: padR: perR: phoP: pucR: purR: pyrR: resD: rex: rocR: rok: rplJ: rplL: rplT: rpmE: rpsB: rpsD: sacT: salA: sdpR: sigB: sigD: sigG: sigH: sigI: sigL: sigW: sigX: sinR: spo0A: spoVT: tilS: tnrA: tyrZ: walR: xpf: xre: xylR: yclJ: ycnK: ydfI: yetL: yfhP: yfiR: ylaC: yodB: yrkP: ytrA: ywbI: ywcC: zur
odhB,salA: sigB,salA: sigB; phoP: abrB: rpsB: ccpA; rplT: sigD: kdgR: sigX; sacT: citT: glpP: mgsR: hutP: gabR: hprT: perR: comA: gerE: ccpC: tilS: sigF: kipR: cggR: bceR: spoVT: rok: tnrA: mtrB: rplL: rocR: glcR: sigW: ccpN: rsfA: ctsR: purR: glcT: exuR: glnR: rplJ: dnaA: desR: gutR
glpF,treR: hrcA: sigF: cggR,treR: hrcA: sigF: cggR; glpP: yodB: glcT: resD: ctsR: licT: glcR: sigO: glnL: yfmP: purR: iolR: lmrA: manR: sigD: citT: hprT: yxdJ
spsF,sigV: glcT: yrkP: cysL: licR: malR: lexA: gltC: ansR: yfmP: adaA: sigE: cymR: ywbI: xre: sigM: dnaA: ccpN: rocR: sigA: sigH: arsR: comK: nrdR: tilS: mdxR: hutP: mtlR: lmrA: rsoA: sigY: hprT: yxdJ: gerE: sigL: rsfA: bltR,sigV: glcT: yrkP: cysL: licR: malR: lexA: gltC: ansR: yfmP: adaA: sigE: cymR: ywbI: xre: sigM: dnaA: ccpN: rocR: sigA: sigH: arsR: comK: nrdR: tilS: mdxR: hutP: mtlR: lmrA: rsoA: sigY: hprT: yxdJ: gerE: sigL: rsfA: bltR; phoP: glnR: xpf: sacT: ctsR: rpsD: cggR: sdpR: citB: rpmE: sigW: rex: acoR: spoVT: exuR: rpsB: degU: perR: rok: abrB: natR: comA: glpP: iolR: codY: frlR: liaR: slrR: bkdR: glcR: sacY: resD: zur: gabR: ccpA: salA: licT: deoR: padR: sigD: purR: splA: ahrC: mhqR: gutR: mtrB: yfhP: fruR: citT: glnL: ycbG: nusA: birA: araR: treR: walR: sigO
spsJ,rsfA: sigG,rsfA: sigG; purR: abh: rpmE: sigE: abrB: fadR: sigW: sigF: sacT; cggR: bkdR: rex: ccpA: hrcA: rocR: licT: dnaA
yfmS,glcT: yrkP: nrdR: resD: yxdJ: sacY: glnL: nusA: ccpN: slrR: sigE: sigY: ccpA: sigD: hprT: yfmP: mhqR: rsfA,glcT: yrkP: nrdR: resD: yxdJ: sacY: glnL: nusA: ccpN: slrR: sigE: sigY: ccpA: sigD: hprT: yfmP: mhqR: rsfA; codY: sinR: bkdR: sigF: padR: sigA: ahrC: cysL: zur: araR: licT: ansR: sigO: dnaA: lexA: ywbI; comK: liaR: yfhP: arsR: splA: walR: mdxR; rsoA: fruR: deoR: ycbG: gerE: sigM
asd,hutP: sigE: rpmE: mntR: bltR: dnaA: tilS: cymR: splA: sigA: sigO: mdxR: hrcA: hprT: rex: sigW: rsfA: cggR,hutP: sigE: rpmE: mntR: bltR: dnaA: tilS: cymR: splA: sigA: sigO: mdxR: hrcA: hprT: rex: sigW: rsfA: cggR
sdpB,liaR: sdpR,liaR: sdpR
cheA,sigL: ccpA: tilS: arsR: rsoA: yrkP: rsfA: splA: sigO,sigL: ccpA: tilS: arsR: rsoA: yrkP: rsfA: splA: sigO; aseR: mntR: alsR: spoVT: glnR: gltR: fur: citB: xylR: yetL: glpP: exuR: kdgR: perR: sigB: bmrR: xpf: csoR: cssR: sigI: abh: araR: cysL: walR: gutR: ansR: sinR: citT: malR: xre: bltR: cymR: treR: sigD: glnL: licR: licT: nusA: padR: comA: yfmP: gltC: rocR: slrR: bkdR: adaA: fruR: sigV: sigY: sigF: sigA: mtlR: gerE: lmrA: sigH: sacY: mdxR: birA: glcT: salA: gabR: ccpN: comK: ycbG: hprT: sigE: zur: lexA: mhqR: purR: sigM
des,licT: yrkP: gabR: rsfA: mtlR: comA: lmrA: sigM: liaR: araR: adaA: codY: sigE: rsoA: splA: bltR: sigL: comK,licT: yrkP: gabR: rsfA: mtlR: comA: lmrA: sigM: liaR: araR: adaA: codY: sigE: rsoA: splA: bltR: sigL: comK; sigV: glnL: nrdR: sigO: yxdJ: slrR: mdxR: birA; resD: ccpA: dnaA; cysL: iolR: sigF; manR: tilS: fruR: hprT: ahrC: arsR: rocR: sigY: deoR: licR: salA: yfmP: ywbI: zur: gutR: citT: hutP: sigA: bkdR: glcT: ccpN: walR: ansR: malR: gltC: padR: nusA: yfhP: sacY; xre: treR: purR: sigD: ycbG
gyrB,sigA: araR,sigA: araR; birA: mdxR; abh: abrB: acoR: adaA: ahrC: alsR: ansR: arsR: aseR: azlB: bceR: bkdR: bltR: bmrR: ccpA: ccpC: ccpN: cggR: citB: citR: citT: codY: comA: comK: csoR: cssR: ctsR: cymR: cysL: czrA: degU: deoR: desR: dnaA: exuR: fadR: fnr: frlR: fruR: fur: gabR: ganR: gerE: glcR: glcT: glnL: glnR: glpP: gltC: gltR: gmuR: gntR: gutR: hprT: hrcA: hutP: hxlR: immR: iolR: kdgR: kipR: levR: lexA: liaR: licR: licT: lmrA: malR: manR: mgsR: mhqR: mntR: mta: mtlR: mtrB: nadR: natR: nhaX: nrdR: nsrR: nusA: ohrR: padR: perR: phoP: pucR: purR: pyrR: resD: rex: rocR: rok: rplJ: rplL: rplT: rpmE: rpsB: rpsD: rsfA: rsoA: sacT: sacY: salA: sdpR: sigB: sigD: sigE: sigF: sigG: sigH: sigI: sigL: sigM: sigO: sigV: sigW: sigX: sigY: sinR: slrR: splA: spo0A: spoVT: tilS: tnrA: treR: tyrZ: walR: xpf: xre: xylR: ycbG: yclJ: ycnK: ydfI: yetL: yfhP: yfiR: yfmP: ylaC: yodB: yrkP: ytrA: ywbI: ywcC: yxdJ: zur
sspE,rsfA: abrB,rsfA: abrB; purR: ccpA; licT: sigH; perR: ccpN; sacT: dnaA; sigW: rok
yqaS,sigA: zur: yrkP: nrdR: padR: rsfA: glcT: arsR: lmrA,sigA: zur: yrkP: nrdR: padR: rsfA: glcT: arsR: lmrA; walR: comK; sigV: gutR: gerE: citT: dnaA: comA: sigO: mdxR: sigF: iolR: lexA: hutP: sigY: deoR: nusA: ccpN: hprT; codY: xre: slrR; rsoA: sigD: mhqR: splA: sacY: licT: cymR: salA: mtrB: mtlR: purR: glnL: resD: fruR: sinR: ahrC: bltR: malR: yfhP: sigL: ccpA: ycbG: licR: sigE: sigH: yfmP: liaR: ywbI: adaA: gltC; tilS: birA; cysL: araR: ansR: sigM: yxdJ; gabR: glcR: rocR: treR: bkdR; abh: abrB: acoR: alsR: aseR: azlB: bceR: bmrR: ccpC: cggR: citB: citR: csoR: cssR: ctsR: czrA: degU: desR: exuR: fadR: fnr: frlR: fur: ganR: glnR: glpP: gltR: gmuR: gntR: hrcA: hxlR: immR: kdgR: kipR: levR: manR: mgsR: mntR: mta: nadR: natR: nhaX: nsrR: ohrR: perR: phoP: pucR: pyrR: rex: rok: rplJ: rplL: rplT: rpmE: rpsB: rpsD: sacT: sdpR: sigB: sigG: sigI: sigW: sigX: spo0A: spoVT: tnrA: tyrZ: xpf: xylR: yclJ: ycnK: ydfI: yetL: yfiR: ylaC: yodB: ytrA: ywcC
