gene_name,rep1@8h,rep1@12h,rep1@16h,rep1@20h,rep1@24h,rep2@8h,rep2@12h,rep2@16h,rep2@20h,rep2@24h,rep3@8h,rep3@12h,rep3@16h,rep3@20h,rep3@24h,rep4@8h,rep4@12h,rep4@16h,rep4@20h,rep4@24h
yonX,4.8901,1.8742,4.243,23.0025,11.6656,7.6079,4.3463,3.4615,11.8682,6.3232,7.4678,5.1965,9.0114,29.8837,5.0494,4.6617,2.7576,15.5989,6.2391,6.5277
yopA,128.012,131.0707,118.2178,131.5877,158.9759,142.8215,133.0167,149.9146,181.0408,181.1739,140.8681,138.0336,113.0186,130.2849,207.344,115.9,136.5879,99.3406,172.7728,196.5106
yopB,22.8356,13.8919,17.6908,29.6671,20.7524,34.8304,27.7861,15.3947,17.5941,19.0824,21.4902,11.5554,20.0384,30.734,18.7138,18.1406,18.3958,16.848,17.5735,25.1601
yopC,123.6847,122.2608,189.7876,164.9738,168.2212,131.8005,152.3341,189.2776,226.3799,225.7148,134.7363,147.24,162.2977,147.349,244.2119,116.6318,149.907,149.6208,206.2805,232.4218
yopD,159.0252,143.9701,221.3668,184.3577,202.1266,201.1114,170.4141,195.0,246.2839,262.5272,189.5344,172.3767,151.1991,186.9964,250.6896,166.1187,167.1105,154.0646,234.3134,255.7357
yopE,69.853,62.8441,65.0908,104.59,86.8391,65.7275,83.0707,59.1964,109.4394,107.2248,65.401,60.8287,47.7106,111.2277,106.1044,50.0204,55.4793,60.9737,79.4992,101.562
yopF,36.7302,23.4618,21.1634,26.9959,22.8181,39.9167,39.5314,25.7292,47.5896,38.1648,37.1195,33.2657,21.1517,44.7165,42.1408,25.5312,21.5753,13.5995,39.0522,36.7724
yopG,30.052,35.9925,32.5939,56.5442,55.2612,58.4426,33.3873,33.2386,49.3834,50.3081,64.1155,34.4753,16.3951,65.9987,47.4084,32.8259,44.1313,23.9656,73.4892,41.7869
yopH,64.1753,61.9313,63.5945,69.93,74.5271,88.3073,78.4787,75.7123,87.7739,96.3713,73.4095,67.3491,56.4211,80.4104,95.8761,64.9182,53.8057,47.9694,87.1803,100.662
yopI,75.2145,52.789,66.4695,59.4032,53.5327,72.6574,56.2238,66.8258,70.4258,84.0482,79.661,59.2054,47.2817,71.9957,89.4899,68.6024,51.4898,39.3528,71.0839,76.0239
yopJ,86.8049,63.043,88.3435,67.1208,71.8621,88.6903,67.375,106.6187,88.983,77.9769,88.1254,73.5195,61.1244,62.6751,94.1346,90.6844,54.7609,67.1923,74.8454,96.2962
yopK,42.0689,59.7457,60.6819,40.5818,37.0183,47.6851,59.7865,60.969,45.1332,40.0385,46.807,50.5432,51.3647,40.618,48.2659,44.4464,43.552,46.905,36.6909,53.7809
yopL,242.026,326.7893,307.3138,190.6685,206.5361,212.4889,306.0499,578.0357,376.0736,187.189,219.1818,268.0263,316.7981,175.86,329.6009,175.0713,258.9036,286.935,222.5978,308.1881
yopM,72.7752,96.1233,64.2148,52.219,44.1376,89.1776,67.1483,46.5672,58.6251,41.0129,91.9677,77.4544,53.8346,53.707,46.7008,77.4102,62.6006,46.0916,51.4091,75.7403
yopN,78.7448,85.6577,51.5814,50.6097,74.3955,74.2046,80.5546,66.2264,70.9573,77.7697,86.1453,76.8249,46.8824,75.636,78.7158,81.1356,95.257,56.1351,76.2624,102.6853
yopO,62.8553,69.8897,49.2351,45.992,56.4603,75.6316,71.1243,39.8239,62.3847,70.9542,75.2846,77.5887,48.5438,41.7898,82.7977,51.7816,71.1073,47.7383,77.2244,79.76
yopP,69.5214,80.2864,71.6566,69.7352,73.7704,87.008,81.3291,72.7855,94.9787,98.0164,84.3719,85.175,65.8645,65.9428,88.2139,71.1379,76.373,59.7948,97.1193,121.2774
yopQ,163.1349,126.6479,143.4909,140.4866,139.1298,190.1455,155.7469,145.5098,199.5937,214.9148,172.6339,151.3624,131.9668,141.5957,177.7042,155.371,153.3204,134.3024,185.2652,237.0666
yopR,162.4975,106.2258,181.191,128.7855,151.5904,159.3832,124.767,174.0644,174.8345,179.3509,152.8048,136.4097,140.392,133.0361,194.287,143.1852,132.2315,137.9335,175.0882,209.1292
yopS,953.1497,827.7321,574.8475,523.5052,834.1556,726.0637,523.9574,711.1,853.5478,671.6997,700.8162,442.8327,367.6385,489.0411,1078.3819,759.8092,375.9281,350.4912,772.2971,1168.8735
yopT,100.7566,112.8094,151.0258,177.8626,163.84,126.3981,93.0727,118.8699,200.3436,180.8905,132.2064,76.5566,103.2117,179.8751,254.5763,107.0213,90.4389,131.0369,205.1045,238.769
yopU,50.0867,71.9851,61.1135,96.5964,92.5999,65.3182,48.6898,69.4318,116.4942,98.3032,56.2417,30.2415,69.2237,117.6499,120.6758,47.7467,29.4209,70.7556,115.0266,120.3462
yopV,6.3572,4.8728,13.7897,25.1187,24.2644,5.8178,11.3003,12.0,12.8572,12.9173,6.8528,6.1414,38.2272,58.2731,18.9633,5.0501,9.5595,24.3343,16.2217,19.2348
yopW,0.7379,0.0,5.6021,18.7429,5.2808,0.6753,0.0,0.0,2.2385,1.363,0.6628,1.4257,7.8722,28.7463,2.5397,0.5862,0.6935,12.7776,3.1381,2.6266
yopX,0.0,0.0,5.3116,28.2198,11.6829,0.5602,0.0,0.0,1.2381,0.0,0.0,1.1828,7.7185,31.7984,0.7023,0.0,0.0,11.1586,1.0414,1.0896
yopY,0.8886,0.0,4.819,12.54,5.653,0.8132,0.0,0.0,3.5945,2.4622,0.7983,0.0,4.3093,21.7219,2.0391,2.1178,1.6703,8.9089,2.2675,3.1632
yopZ,0.0,1.5526,5.2725,36.5874,11.5969,1.1122,1.3502,1.4338,1.229,2.245,2.1835,0.0,14.1448,38.9916,0.0,1.9309,1.1422,15.5072,5.1687,4.3262
yoqA,0.0,0.0,5.4089,24.799,9.6308,2.608,1.583,0.8405,4.3227,1.974,1.28,1.3765,11.0557,37.0068,4.0869,3.3958,0.0,15.5835,3.0299,2.536
yoqB,0.0,0.0,1.5864,10.3206,5.234,0.6693,3.2501,0.8628,1.4791,2.0264,1.9709,0.0,5.6746,15.6426,2.5173,0.0,0.0,3.3328,1.8662,2.6034
yoqC,2.4307,1.5526,3.9544,21.1521,11.1137,5.005,1.3502,0.7169,1.8435,1.1225,2.1835,3.5222,4.7149,31.5646,2.7887,1.9309,0.5711,11.6304,2.0675,1.6223
yoqD,2.9515,1.6758,2.1341,18.5115,8.0841,3.0013,1.4574,0.7738,2.6531,1.8174,2.6514,4.1186,5.4072,18.5379,4.8913,1.0421,2.1575,11.059,1.9526,3.794
yoqE,1.5026,3.8392,0.0,14.1361,5.9742,5.5005,1.6694,0.0,4.5585,2.7756,2.6996,1.4516,7.2867,22.9561,3.4479,3.581,1.4122,10.9557,2.5561,4.0115
yoqF,2.4307,3.1052,9.2269,17.1504,12.5634,4.4489,5.4009,1.4338,4.916,7.8574,3.2753,4.6963,12.966,33.4214,4.1831,1.9309,5.7111,14.3995,8.2699,11.897
yoqG,1.9219,6.1383,7.2957,31.6418,13.7545,2.6383,3.2028,6.8023,6.8024,4.4378,3.453,2.785,13.0483,28.6284,5.5126,3.817,5.4189,7.8824,7.3564,11.1173
yoqH,10.3988,8.3903,9.4976,39.1316,22.1955,7.0122,10.3368,8.394,5.5346,9.0989,9.833,8.4596,16.9862,43.8978,6.9072,5.6521,10.8019,18.9548,12.1036,9.741
yoqI,6.3572,8.1214,5.5159,25.1187,12.1322,4.6543,12.7128,1.5,5.1429,7.0458,4.5686,6.1414,18.497,24.2805,5.8349,6.0602,3.5848,17.3816,9.733,13.5775
yoqJ,1.4414,2.4553,4.6901,24.8614,11.08,3.5178,4.8043,2.2674,4.8588,4.8815,7.3376,3.2492,9.7862,35.2349,4.4101,3.0536,4.0642,13.1373,4.0869,3.8483
yoqL,5.0087,6.3987,8.6012,33.3768,15.9312,5.7297,10.2017,6.4015,11.3962,11.5651,6.3741,8.4676,14.5734,40.492,27.2957,5.6368,10.5915,18.6399,13.8458,23.0292
yoqM,385.6675,500.6444,670.8032,1485.5778,3547.9594,465.9885,456.113,594.4355,2252.8472,3571.072,437.4513,476.4503,338.7142,1586.3765,6094.7767,388.9688,566.2473,358.7845,3193.4655,6618.2497
yoqN,11.4782,14.6636,13.694,51.8322,33.7707,16.807,11.4769,8.125,20.893,22.2628,23.7152,11.0886,20.0384,74.5276,25.0211,11.8538,11.8664,23.0146,30.2655,18.3862
yoqO,93.8825,131.7614,121.9011,164.2044,218.1772,110.7247,116.7886,166.14,248.71,236.9268,130.0667,123.2693,101.3143,170.7014,238.1796,96.1141,132.3515,95.8076,219.8797,241.8156
yoqP,2.8998,0.0,3.145,30.6901,15.5643,1.3269,2.4162,0.8553,4.3985,2.0087,0.6512,2.101,11.9527,38.2098,3.3269,3.4554,2.7253,15.1962,4.9329,2.5805
yoqR,2.0834,0.0,2.2597,19.6004,6.6268,1.9067,1.5431,0.0,1.4046,2.5657,1.2477,1.3418,7.4092,18.0369,1.5936,1.1034,0.6527,6.9624,1.1814,1.236
yoqS,0.7124,2.7305,5.4089,28.1502,11.8969,2.608,0.7915,1.681,3.6022,3.2901,3.2,4.1295,4.1459,34.2857,4.9043,2.8298,4.687,11.0383,5.4538,0.634
yoqT,3.3057,12.6694,8.9633,40.4291,14.4575,6.0505,3.6726,1.95,3.3429,10.6861,4.4543,1.5968,17.6338,50.5034,7.5853,6.5652,7.7671,15.0641,5.6235,4.4127
yoqU,5.9886,6.8855,3.2476,26.4795,11.9051,7.1247,4.6573,2.8261,5.4503,3.3187,9.6833,2.3141,13.359,38.8839,3.4354,6.6603,3.377,15.2824,5.6031,6.3952
yoqW,94.0294,117.309,56.9669,88.4603,87.0372,106.5566,92.223,60.6667,115.8864,111.2715,96.6757,90.1278,54.8608,84.1723,117.9941,100.9578,85.956,55.9045,86.8522,87.6001
yoqX,16.752,29.9613,18.1689,55.6846,22.2014,21.463,27.2963,7.9054,20.3283,20.6296,26.084,16.1833,15.1642,57.1575,26.9074,22.1796,16.7937,13.232,26.5977,29.8155
yoqY,85.7735,151.1686,83.5218,93.0624,66.2139,122.042,145.3737,69.4318,83.5719,104.6639,142.2914,92.5391,58.9008,119.0847,96.2533,97.9802,96.5004,58.7728,96.388,104.1886
yoqZ,15.627,20.3478,15.971,26.5758,16.2498,15.6764,23.705,14.5364,10.6364,10.5474,19.977,19.4513,14.5734,33.0568,14.8259,17.4275,17.2289,18.6247,13.292,13.6392
yorA,7.4618,18.1659,10.2307,30.0662,15.0016,9.6633,22.2108,7.8066,6.122,2.9908,7.5883,17.6812,17.8878,37.5334,4.8458,5.9277,16.4075,20.2736,4.1913,4.2598
yorB,51.7562,85.3156,51.607,67.5389,92.9318,77.9235,84.3956,63.0303,70.9095,98.6887,65.2403,84.6763,63.9611,80.3463,113.9716,68.9675,74.5329,40.3231,74.5543,132.9751
yorC,32.5366,48.2168,28.2309,31.834,24.3201,29.1807,46.269,19.1929,30.9282,28.8489,28.6434,37.7186,19.5651,27.8365,39.5692,32.0504,35.4718,19.5715,30.9958,43.432
yorD,548.5924,492.6977,1270.2302,599.0322,921.2763,522.2184,515.0382,1501.5,1158.8639,848.348,527.4505,603.7245,976.3488,546.5188,983.3846,460.8125,475.6429,826.3729,1032.3181,959.5858
yorE,3.3324,0.0,4.3371,20.0641,9.5394,4.2695,1.4809,6.2903,4.7178,1.2311,2.9935,0.6439,10.3424,22.9098,0.7647,4.765,2.5055,6.6817,1.7007,1.7793
yorF,5.1483,1.3846,4.9959,14.7849,8.1876,4.9595,2.1072,1.918,3.0141,0.7508,4.1379,2.3559,8.1468,23.1819,3.4196,4.0898,0.764,8.8903,2.5352,3.617
yorG,5.3565,1.9551,4.4263,17.5174,8.5187,5.6023,2.8338,2.4074,3.3532,2.827,3.8953,2.2177,8.1638,23.9657,2.9264,4.8631,1.4384,7.2066,3.0374,1.3619
yorH,3.1583,4.0348,5.7091,12.8755,10.0458,1.9269,2.924,3.7261,7.4523,1.9447,2.8372,3.5596,8.1685,19.3007,3.0196,4.1816,5.9366,12.4734,4.9251,2.3422
yorI,2.9457,1.4635,6.2122,16.1655,8.979,2.9953,3.2726,1.9307,3.6408,1.8138,3.5282,2.8457,8.2535,21.7515,2.0653,3.3801,2.1533,7.7558,3.8975,2.4758
yorJ,1.7444,2.2286,3.0745,20.9243,6.0688,1.9956,1.4535,1.5435,2.4256,0.8056,1.5671,1.8959,5.9216,20.821,1.7512,1.9055,1.2296,8.3469,3.153,1.3583
yorK,1.4323,1.0979,4.505,18.1907,8.5419,2.8837,1.4321,1.5208,2.3174,1.3229,1.2866,1.522,7.7792,21.2254,2.7936,1.1378,1.3461,8.8766,3.6548,2.8041
yorL,5.1256,5.0121,5.1474,19.4668,11.0198,5.7911,5.5539,4.8526,5.5672,4.0912,5.3434,5.2573,10.9245,28.181,4.5739,5.0772,7.0178,12.515,5.3824,5.1808
yorM,3.3809,1.9196,6.9262,31.4527,11.9484,4.1254,1.6694,3.1023,3.039,4.8573,4.7243,3.9919,9.837,33.2863,3.0169,2.6858,3.1775,12.3252,4.7928,4.0115
yorN,1.6529,12.6694,17.9266,38.8742,28.9151,7.5632,9.1815,13.65,11.7001,6.1064,5.9391,20.7578,11.2215,44.1905,3.7927,3.9391,7.7671,19.5833,12.6529,8.8254
yorO,7.513,11.1977,10.8646,27.0941,9.957,5.7297,11.1291,5.9091,15.1949,8.0956,7.8738,8.4676,10.9301,31.5646,5.7465,5.9683,7.061,13.6946,7.4554,5.5716
yorP,3.4435,8.7982,4.9796,21.5968,13.6908,6.3026,20.4033,6.7708,2.3214,5.3007,9.2799,8.8708,14.4722,28.0574,3.9507,3.6473,10.7877,15.6918,4.8815,4.0858
yorQ,0.0,2.0303,6.8949,5.9806,3.7913,2.9089,0.0,1.875,3.2143,0.0,1.4277,3.0707,6.1657,12.1402,1.8234,0.0,1.4937,7.2424,2.7036,2.8286
yorR,4.9785,4.4521,5.3996,19.6713,4.7506,3.6449,5.531,1.762,2.5172,1.3794,1.3417,7.6952,7.2428,17.4936,1.1424,2.7684,4.679,10.8897,2.5407,1.3291
yorS,1.9108,1.8308,2.5906,6.7412,3.0389,5.2461,4.2458,2.8179,2.4154,1.7648,2.5748,4.1534,4.6332,10.2174,2.1923,2.2769,1.7959,4.7892,2.8443,2.1256
yorT,4.1322,0.0,0.0,9.7185,1.6429,1.8908,2.2954,2.4375,0.0,3.8165,1.856,0.0,2.0038,7.8912,0.0,1.6413,3.8836,1.883,5.2721,0.0
yorV,2.2642,0.0,2.4557,20.2359,5.4013,1.036,0.0,0.0,1.1448,3.1368,3.0509,1.0937,7.686,18.1605,0.0,0.0,1.064,7.2225,2.8888,1.0075
yorW,0.6774,0.8654,2.2041,15.932,7.0025,0.6199,1.5052,3.1967,2.7401,3.1283,0.6085,0.0,5.256,12.9363,2.3316,2.1525,0.6366,7.4086,1.7285,1.8085
yorX,2.1748,2.7784,3.5382,26.5981,10.3762,1.9903,0.0,0.0,4.3985,1.0043,0.9768,0.0,9.4919,26.5807,6.2379,1.7277,1.022,7.9285,3.6997,0.9677
yorY,0.0,0.0,2.1341,64.7903,21.9053,0.0,0.0,0.0,3.9796,3.6347,0.0,0.0,32.4432,97.7,6.7726,0.0,0.0,25.1068,10.042,3.5021
yorZ,1.164,0.0,2.5249,18.6158,10.1814,4.2609,1.2932,1.3732,2.3541,1.0751,2.0912,3.3734,7.9025,24.0069,2.6709,0.0,1.094,8.4868,1.9801,1.0358
yosA,10.3304,2.6395,38.0941,60.2549,57.5015,5.6724,4.5907,90.1875,156.6973,26.7153,5.5679,15.9675,32.0615,69.4422,45.0379,6.5652,3.8836,54.6073,80.8381,34.9338
yosB,2.7548,1.7596,2.9878,31.0993,21.9053,1.2605,1.5302,1.625,4.1786,1.2722,1.2373,3.9919,18.7025,56.8163,3.1606,1.0942,0.0,25.1068,8.201,2.4515
yosC,1.0528,1.3449,3.9964,23.275,16.3244,2.8904,2.3392,1.242,5.3231,4.8618,1.8914,0.5085,11.2317,33.3741,3.0196,2.0908,0.9894,12.4734,4.0296,3.7475
yosD,0.6261,1.5997,5.4323,27.6831,9.4591,0.573,2.7823,0.0,3.1656,3.4695,3.3745,3.0242,9.1084,33.9559,1.4366,2.9842,1.1768,13.124,5.8578,3.3429
yosE,6.412,0.0,2.3181,11.3941,9.0643,0.652,2.3745,1.681,3.6022,1.316,1.92,2.0648,8.9827,21.7687,5.7217,1.6979,2.0087,11.0383,2.4239,2.536
yosF,0.0,0.0,0.0,3.7023,4.694,1.8008,10.9304,2.3214,0.0,1.8174,0.0,3.8018,1.9084,9.0185,2.2575,0.0,0.0,7.1734,1.6737,1.7511
yosG,2.732,3.4902,1.4815,21.2041,10.8622,2.5002,1.5176,3.2231,5.5254,1.8925,0.6135,1.9794,9.274,24.5213,1.5672,4.8832,1.2838,11.2047,2.3238,3.6469
yosH,1.5792,0.0,2.8546,19.8085,13.3944,0.9635,1.7544,1.8631,2.1292,1.4585,1.8914,1.5256,15.8265,34.1782,0.6039,3.3453,0.9894,13.9127,2.2387,2.8106
yosI,0.0,0.0,0.0,13.8219,2.9207,0.0,2.0403,0.0,0.0,0.0,3.2995,0.0,3.5624,5.6115,0.0,0.0,0.0,5.0214,1.5621,1.6343
yosJ,2.5429,0.0,5.5159,31.0993,16.1763,1.1636,0.0,1.5,0.0,0.0,2.2843,0.0,16.0307,35.9351,0.0,1.01,0.0,8.1114,10.8145,3.3944
yosK,0.0,0.0,4.0134,39.4544,18.6359,1.1288,2.7407,1.4552,1.2473,0.0,2.2161,1.1916,22.7302,66.8981,4.2455,0.9799,0.0,23.6079,3.1475,1.0977
yosL,0.0,0.0,3.798,15.8132,6.683,0.6409,0.0,0.0,3.5412,0.6469,0.0,1.3532,9.5098,27.2847,4.8212,1.1127,0.6582,7.0214,2.3828,1.8698
yosQ,5.6995,3.0339,5.1513,28.1502,10.1973,9.128,4.749,2.8017,2.4015,3.0707,6.3999,2.2942,5.5278,26.1224,2.1797,6.0369,2.6783,9.5233,4.4439,1.268
yosR,6.1217,2.6069,3.3197,23.0365,13.7923,7.4698,1.1335,1.2037,4.127,0.9423,8.2488,3.9426,12.8642,32.7337,3.5117,3.2421,4.7945,13.0183,3.4713,4.5398
yosS,8.0909,4.4298,5.6412,28.8158,11.0293,6.3467,4.4944,0.6818,2.3377,4.2702,7.2682,3.3498,12.3313,33.1097,4.6414,4.1319,1.6295,13.6946,3.441,2.5715
yosT,30.3024,38.712,33.4631,39.3925,35.4867,28.2358,30.605,52.65,40.6717,32.0584,36.1296,34.5963,35.802,36.1941,44.8799,36.3273,40.9068,25.609,36.5529,33.3404
yosU,78.6117,72.1021,33.8857,36.0297,35.2623,77.4763,54.865,32.1037,52.9968,25.1329,90.5354,46.7342,15.6398,29.255,56.6588,69.6549,50.202,13.7781,42.005,29.5973
yosV,1.704,2.1769,3.6962,35.2673,14.2272,1.5594,0.0,4.0206,3.4463,3.9345,0.7654,2.4692,18.1792,57.9227,8.7974,2.0305,0.0,18.636,2.174,3.791
yosW,0.7379,1.8853,4.8018,23.6022,9.9748,0.6753,0.8198,1.7411,0.7462,0.6815,0.0,1.4257,7.8722,27.0554,2.5397,1.1724,0.0,15.4676,1.2553,1.3133
yosX,1.4007,3.5789,2.2788,18.4487,5.0122,0.6409,3.1124,4.1314,2.8329,1.9406,0.0,0.0,9.5098,26.2147,0.8035,2.2255,0.6582,10.8513,1.7871,1.8698
yotB,0.8983,3.8253,3.8971,17.1835,10.0003,1.0961,1.6633,4.5924,2.4224,2.2124,1.3449,2.6034,12.1973,29.5061,2.0612,1.9029,2.2513,11.7347,5.6031,2.9311
yotC,1.2913,4.949,2.801,15.7926,3.0804,1.1817,1.4346,0.0,1.3058,2.3853,1.16,3.7424,7.5144,26.6326,0.0,1.0258,2.4272,16.4763,3.295,2.2983
yotD,1.8783,4.799,6.1114,21.2041,13.4419,1.7189,8.3468,2.2159,5.6981,6.939,0.0,0.0,3.6434,21.5213,4.3099,2.9842,7.061,6.8473,1.5976,10.0288
yotE,1.6866,0.0,7.317,26.9739,9.388,9.261,0.0,1.9898,1.7055,3.1155,0.0,3.2587,3.2716,30.9204,7.7401,2.6797,6.3405,7.6858,4.3037,13.5082
yotG,6.546,2.0907,4.4373,13.0863,5.2052,2.9953,6.3634,1.9307,2.4823,6.0459,7.3504,4.7428,10.3168,21.8765,4.6939,3.2501,4.6141,11.932,5.5678,8.738
yotH,1.4249,3.6406,12.3632,28.1502,9.0643,6.52,3.166,1.681,5.7636,5.2641,3.8399,1.3765,8.2918,43.5374,11.4434,2.2639,1.3392,16.8822,15.7556,10.1441
yotI,2.732,0.8725,5.1854,12.851,7.6035,1.8752,2.2764,4.0289,2.7627,4.4158,1.2271,0.6598,3.9746,27.1299,3.1344,2.7129,1.9257,13.6946,6.9713,8.5093
yotJ,6.9839,11.8961,15.1493,31.7563,15.7348,9.5871,11.6385,8.2394,16.479,17.201,12.5474,8.9958,9.0314,42.6789,18.6963,10.1714,14.2215,13.7911,19.8011,9.3226
yotK,48.8345,91.1811,26.4825,102.4864,159.8095,56.7237,58.4277,86.4205,98.7668,91.9424,59.0538,68.9507,69.2237,117.6499,122.8307,46.2546,72.3753,68.4731,121.417,138.7324
yotL,35.1673,47.1732,41.956,68.6501,96.4767,37.0112,42.0005,60.1596,78.2375,83.6377,37.1195,60.3029,46.8985,75.2178,91.7906,32.8259,53.7087,36.0577,78.5199,107.9702
yotM,0.8433,1.0773,1.3719,17.4537,8.0469,4.2446,0.9369,0.9949,1.2792,0.7789,2.2726,1.222,6.5432,21.902,1.4513,1.0049,0.3963,3.8429,4.3037,3.0018
yotN,0.0,3.5789,3.0384,36.8975,10.0245,0.0,1.5562,1.6525,5.6659,3.8812,0.0,2.7064,5.4342,40.6595,3.2141,0.0,2.6329,8.9363,13.1057,4.9861
youA,16.5286,1.8631,4.218,14.635,8.1179,13.3468,2.1604,0.0,3.4412,4.939,9.6074,3.7571,5.6579,14.8539,3.9042,11.9718,1.8276,5.3167,1.654,2.1631
youB,361.3882,318.5237,110.9021,92.2437,101.3586,306.3722,322.1305,147.0763,111.9014,106.0851,301.9892,343.7077,93.7391,101.6488,110.8873,297.1018,321.216,100.8528,108.4196,95.9823
yoxA,133.5978,154.1569,226.8324,185.7851,200.1719,167.2712,170.1112,217.1319,233.2836,256.617,155.0821,188.0837,200.8761,182.9973,257.4012,146.0046,204.1844,201.0086,244.0885,294.6308
yoxB,60.4548,149.9455,43.5959,21.7816,14.3194,67.3916,116.8229,38.3171,9.1051,12.7711,81.7496,81.3909,43.6635,29.4767,12.1749,67.9508,78.5778,42.789,14.77,9.4435
yoxC,243.0678,474.0663,192.4477,26.6783,19.9725,281.7649,333.0543,189.2647,22.122,44.1514,270.0262,259.0809,219.244,27.8511,26.0281,262.6069,293.9318,181.6552,25.4988,24.515
yoyB,60.8949,122.2483,48.3547,49.1042,50.1517,46.7722,97.8554,53.8816,41.786,56.2428,54.7024,73.5346,29.5303,63.9599,68.6173,48.375,79.7151,38.6513,46.2461,67.7387
yoyC,330.5722,298.5703,190.8319,103.6644,102.4605,296.8338,254.7125,231.6935,176.1301,118.1876,292.1664,236.9375,148.2413,78.063,162.106,290.1382,238.8595,137.6825,139.0764,136.0185
yoyD,442.8187,529.4662,227.4275,153.1758,184.3972,551.998,424.8155,288.1343,264.4365,182.2794,591.696,480.2173,160.3075,125.3162,249.0707,557.5497,533.2642,130.4056,163.6697,142.699
yoyE,13.7738,17.5963,10.6706,57.3857,45.3754,7.203,4.3721,9.2857,19.8981,10.9042,15.9084,13.3063,26.7179,90.1846,27.0905,18.7576,16.6438,57.387,21.7577,26.266
yoyF,17.2173,19.7959,14.9389,46.9729,41.0725,18.9079,43.9947,32.5,33.0805,17.4922,29.3863,14.9696,20.0384,80.2267,37.5316,13.6774,19.4178,58.0595,38.0759,56.6909
yoyG,54.3704,83.3511,49.5341,47.0582,62.2573,77.6219,62.8208,128.2895,61.5793,46.1994,68.378,44.1208,50.6234,51.5002,54.8939,62.1964,65.4072,39.6423,38.8467,34.8371
yoyI,223.2435,215.2696,258.4229,235.2643,231.2863,226.8949,248.0196,257.0454,293.0444,337.0394,216.9322,264.3973,193.6181,254.1566,364.4902,222.5337,227.9697,202.4848,314.9538,318.0578
yozB,376.2798,661.7799,457.1793,368.3272,780.1485,402.242,557.5579,547.4162,488.3588,625.9873,413.0841,737.2714,383.7528,441.1993,1037.157,371.9042,776.7109,324.4249,810.5413,1040.311
yozC,721.9113,822.8879,386.2136,361.3009,535.3924,648.43,585.9955,450.2206,607.1254,368.1776,655.0501,563.5597,301.7552,303.5773,584.2382,575.418,668.1998,306.8201,494.1257,492.1019
yozD,11.2058,5.3684,19.7497,64.5706,26.7319,5.1276,9.3371,4.9576,14.1647,14.2309,6.2914,2.7064,19.0195,78.109,14.4636,12.2402,7.8988,22.9791,15.4885,11.2187
yozE,302.6007,347.5955,150.3079,253.5791,456.9792,301.363,261.3195,273.0,425.5739,281.832,303.8089,227.2301,123.3134,201.0423,507.634,270.6871,241.3778,140.2119,337.4114,396.011
yozF,7.8708,13.8257,13.8718,37.9486,14.082,8.1034,10.9304,9.2857,11.9388,15.4476,15.9084,11.4054,14.3132,42.0862,14.674,7.8157,12.0205,17.0368,14.2262,9.6309
yozG,39.8631,43.4733,54.8344,54.8812,34.7908,57.836,51.8485,45.8824,32.4456,32.3278,33.1892,57.2952,42.4343,83.182,39.0422,40.1634,46.6027,45.1923,34.7335,39.8008
yozH,142.8875,178.5947,127.3294,176.5686,199.6048,159.0385,157.8874,135.771,232.7517,205.4476,151.2533,161.9137,71.1645,149.8582,217.9898,152.1647,161.8753,78.1362,215.4808,244.6914
yozI,135.4804,140.1938,94.0414,130.0054,178.2952,162.422,136.9699,123.8729,184.9542,171.4286,143.0014,141.3519,75.5547,128.8457,187.3018,132.9178,131.7862,80.2595,191.8681,201.3442
yozJ,7.0682,4.8621,5.3072,28.1326,16.8614,11.9418,8.4566,8.9803,12.0959,8.5369,7.3262,5.7777,14.7652,35.7179,3.7428,5.6149,8.1759,18.3346,12.024,11.1285
yozK,0.0,0.9102,1.5454,14.7454,5.0987,1.304,0.0,0.0,0.7204,0.0,1.28,0.0,8.9827,14.6939,2.4522,0.566,1.3392,3.2466,2.4239,0.0
yozL,2.5299,1.0773,1.8292,15.867,7.3763,4.6305,0.0,0.9949,3.4111,2.3366,0.0,0.8147,6.5432,19.3253,3.8701,2.0097,0.0,4.6115,2.8691,1.5009
yozM,33.2048,49.0184,80.0296,98.5737,149.0346,49.2956,61.4832,94.8884,125.3579,117.2203,58.9935,79.8376,66.5562,117.8037,178.6279,43.377,79.0581,60.5254,133.0566,200.2785
yozN,46.0171,91.1811,43.798,47.7092,43.3128,42.1131,102.2485,37.6705,63.6286,65.9209,50.6175,76.2086,31.8793,48.7817,51.7182,58.9373,75.9058,30.8129,43.9338,63.516
yozO,561.254,1265.1007,406.0773,304.2325,394.8677,503.7725,1334.1113,431.5435,483.9904,502.4473,455.7629,969.1593,262.0679,289.8455,602.7044,473.2633,886.8012,223.3415,444.3805,679.8106
yozP,29.3007,24.9548,9.7782,50.8898,20.9096,26.1273,20.0324,8.8636,10.6364,4.8573,26.996,29.0319,18.9454,69.4422,17.2394,29.8417,26.8318,33.5518,13.4198,11.366
yozQ,37.9483,32.3198,52.1336,61.8813,46.2695,38.5876,42.1599,32.8316,55.4304,55.3,38.6346,39.9188,38.4411,76.6569,68.6937,33.4958,34.8727,33.8173,43.7544,69.7926
yozS,83.4533,124.2095,154.6612,107.4756,117.9023,108.9985,108.0176,220.8088,145.0219,117.4876,98.9853,147.9344,137.5187,113.8802,95.7463,86.2483,138.5896,129.9647,121.9808,116.8066
