gene_name,rep1@12h,rep1@16h,rep1@20h,rep1@24h,rep1@28h,rep2@12h,rep2@16h,rep2@20h,rep2@24h,rep2@28h,rep3@12h,rep3@16h,rep3@20h,rep3@24h,rep3@28h,rep4@12h,rep4@16h,rep4@20h,rep4@24h,rep4@28h
bcd,31.2395,46.1672,45.7969,48.7919,80.2937,28.4249,36.5959,35.9474,77.7934,90.181,31.935,31.6223,54.8273,51.9544,104.4992,30.8556,39.6206,35.0507,57.0225,61.0378
bceA,18.2891,18.3501,31.5279,28.7184,55.069,11.5672,17.2736,17.1092,19.2326,21.4961,12.2585,18.934,42.2518,23.1442,12.3325,16.207,29.3572,24.6306,17.0833,39.8283
bceB,14.1967,18.2868,36.7712,27.9319,67.6024,15.1842,13.5626,20.7961,19.2298,16.5163,14.5608,23.2904,38.7362,22.5684,14.9517,12.605,26.3098,24.6627,20.8017,40.6707
bceR,81.4589,75.7246,97.8556,96.8745,114.8401,69.6527,67.2414,99.4218,113.8362,108.9312,77.7729,73.5894,99.8639,96.4515,111.9868,83.6973,71.7492,96.3513,97.0032,93.3345
bceS,81.3109,80.5361,85.175,96.7105,93.449,69.3409,78.0,105.5251,112.1018,105.7077,80.0759,67.4727,89.3232,104.7229,108.632,68.1651,64.9779,99.6706,110.6466,95.0055
bcrC,290.6118,96.1016,109.4087,141.5944,128.4078,199.2479,136.1985,192.56,247.0873,272.1964,214.8208,63.6272,92.416,149.0675,231.2772,207.3898,69.4967,196.0261,162.2537,190.7149
bcsA,13.5578,12.0001,39.0866,28.5488,61.8756,7.0241,11.1885,39.9592,34.8279,24.5082,9.1617,14.892,48.1231,22.2793,19.8862,12.5207,16.8751,55.8895,19.4914,45.3427
bdbA,126.2347,796.3064,426.4889,447.631,205.6138,165.0008,745.3804,714.6004,507.7572,354.3919,199.594,587.794,418.5742,532.4851,465.3281,184.6095,604.7468,656.587,610.2094,264.8117
bdbB,188.4817,892.1208,413.2661,583.0644,182.0897,185.4786,944.8993,738.686,503.5698,313.0475,277.5563,637.4643,387.6728,678.353,401.2953,262.7264,603.0691,681.2388,632.7822,253.272
bdbC,319.7724,232.7883,216.4647,267.5919,160.0491,311.114,265.8453,266.3479,292.1388,195.8421,316.4786,212.7822,204.8294,393.5916,237.9497,343.6526,176.6508,315.5646,362.4335,276.3995
bdbD,632.5216,426.8629,356.3173,512.7619,257.2694,578.8872,497.9933,494.311,525.7494,426.0277,652.6636,353.6828,363.2054,721.9675,434.6268,645.0531,342.1507,607.4287,669.8192,454.9238
bdhA,1368.5596,2443.602,1435.5429,1916.3706,911.2592,1342.2977,2887.0677,2336.1602,2426.2665,1884.816,1574.8948,1989.0599,1284.416,2289.8096,1965.8145,1623.4824,1843.0718,2140.6255,2223.9383,1494.3803
besA,552.6466,1063.544,751.2095,938.1531,422.6117,1039.4087,1201.2672,1198.5365,1251.5407,869.836,1167.2811,850.1824,668.7345,1119.491,922.2627,1324.1581,797.3578,1094.8902,1060.8217,655.3505
bglA,12.9773,24.4624,46.325,31.6258,93.1577,14.7287,13.8125,20.5448,23.3759,21.775,16.3002,31.7275,61.6825,32.5932,15.931,17.9614,32.9527,25.7745,25.5875,60.5041
bglC,32.2477,24.9398,92.7124,105.1732,158.111,28.236,19.1736,46.3317,165.7532,175.5819,26.0558,30.0157,108.0329,188.6416,175.3958,27.9486,30.0967,113.9705,183.2468,178.9427
bglH,18.1954,66.9388,68.3193,59.0046,131.9863,28.7166,59.7447,49.7875,74.3807,86.7959,31.7652,79.9832,89.3211,54.0657,249.3417,32.8863,74.8397,51.7484,65.721,103.147
bglP,39.8081,139.7396,74.307,71.2103,123.3145,46.9611,112.0451,70.8306,83.9625,117.3838,56.279,159.1249,84.0343,57.6672,309.6204,62.2642,144.714,70.4093,88.9773,105.7478
bglS,42.1443,40.2058,62.0707,41.3768,126.0878,38.5396,32.5,29.9208,26.0714,34.3457,53.5536,41.5612,75.5992,21.8508,43.2219,66.4839,50.2136,26.0348,35.1079,56.8336
bhlA,10.4091,50.4976,48.182,23.1395,44.4048,6.4658,42.5704,35.3121,37.6272,24.1691,3.3734,33.8678,66.6858,32.0507,24.6548,14.2215,30.7647,43.5625,40.3979,40.8242
bhlB,8.3039,53.3771,38.4374,29.5353,23.4498,17.5377,52.5843,42.2555,42.8817,19.2809,17.941,30.6205,48.9429,41.5489,39.3368,21.8177,36.3908,37.9114,39.6647,24.9046
bioA,997.4659,1593.634,870.4693,885.6297,431.5874,1308.3121,1714.1759,1349.4352,1371.8912,978.2155,1320.6102,1375.8237,839.0985,1064.9457,1045.6556,1440.9803,1373.5497,1202.3567,1055.9999,637.3214
bioB,581.3078,1273.0046,686.5453,672.4159,333.565,945.2023,1283.75,990.9241,923.9051,579.6617,1006.5243,1016.4734,627.3467,855.3256,657.2557,1165.0663,990.8226,869.261,804.1784,489.1751
bioD,505.5916,1155.9589,584.1176,552.9211,287.1003,838.6031,1206.9827,834.6385,846.8627,538.6044,854.469,893.7832,558.0951,685.7863,659.2129,971.8929,889.8851,706.2732,673.6332,407.6343
bioF,740.1294,1368.3999,711.0979,706.7002,366.8524,986.6577,1445.0,1022.7917,1124.5881,801.8014,1026.2205,1163.2568,705.1049,832.9282,890.5993,1160.2865,1142.167,937.434,895.3619,530.8843
bioI,210.6424,443.1499,267.1061,216.4952,162.3856,335.0911,452.865,342.4212,352.6758,208.0004,327.5091,343.6274,261.1185,279.3748,210.9373,360.9532,370.1881,315.2114,281.2958,204.5181
bioW,1487.4687,1891.6408,1064.1611,1216.1273,559.4325,1748.3838,2230.4536,1723.3884,1679.2492,1157.6546,1723.7528,1656.3042,949.1321,1383.8113,1281.652,1901.892,1612.5555,1514.4429,1368.1054,775.4827
bioY,334.2365,243.9748,175.0376,169.7371,116.1175,337.8005,233.5829,230.6049,196.3342,115.1232,337.2819,155.5925,172.8458,162.7602,137.9501,362.6035,161.1133,209.0026,144.7301,116.7065
bioYB,1752.2809,1579.0602,1611.0531,2603.4667,888.9807,1612.9285,2248.8059,2875.5391,2885.7111,1821.1674,1795.7506,1251.3553,1425.5899,2796.3851,1938.4171,1881.8816,1130.5562,2737.9701,2598.2204,1703.5949
bipA,673.5984,715.6032,278.3973,342.5167,161.538,677.1541,847.5979,485.7532,414.1467,335.0316,664.4886,470.0696,233.5679,449.1806,361.9109,652.1584,416.7813,371.4231,353.9273,305.6777
birA,64.7718,99.2564,56.9995,39.7118,64.4279,92.3782,96.6028,56.1419,43.55,35.4111,98.4501,80.6455,54.2214,38.6829,27.9784,103.6409,86.8727,42.6939,31.1325,40.446
bkdAA,75.9141,99.111,71.8761,87.5552,94.5783,81.829,101.3293,83.8244,122.4501,122.7736,98.4101,100.2527,86.016,101.9781,145.2941,109.8189,88.5186,74.7538,98.6524,87.3967
bkdAB,103.003,106.8493,86.0446,98.7744,107.4922,93.7744,105.8232,88.1582,135.4383,138.8783,109.2899,97.9928,81.7985,105.5125,151.3981,117.6906,105.1731,78.6522,103.5907,95.8201
bkdB,154.765,138.9842,108.6647,134.0607,117.7512,131.5654,148.2,137.0579,170.4393,163.8921,154.7911,127.303,109.1764,153.0453,197.4854,155.5249,125.6522,110.3203,149.6855,125.5689
bkdR,53.0176,110.9744,64.3976,48.4573,97.1396,62.7998,95.9524,43.414,57.495,46.3724,65.2065,100.5102,68.6861,46.9295,45.999,65.7907,93.2539,46.0512,51.1524,69.9554
blt,11.3213,9.6115,38.1956,18.0268,74.4141,13.5089,4.3766,11.6709,11.4209,18.6733,9.1584,17.39,51.6369,10.4038,13.7852,10.8468,20.2858,14.199,12.4715,39.8261
bltD,19.3215,12.8884,25.9161,18.0397,63.5599,13.2022,8.9216,14.2018,10.4766,14.7843,9.3927,14.6687,36.7222,17.3521,15.0541,9.6454,20.1839,11.486,9.133,20.8018
bltR,10.789,12.1038,36.6041,22.5449,77.4654,14.0738,8.1843,11.2853,7.2429,16.2263,10.4896,18.4295,48.6141,15.226,13.786,10.4884,21.7165,13.8536,11.8101,39.825
blyA,9.4676,49.2008,57.8887,39.1082,73.4852,11.2274,29.6739,37.6982,34.0164,22.8913,14.1018,35.5029,69.8196,32.2068,25.2859,12.2416,51.5781,36.2931,34.5741,49.4205
bmr,234.4375,108.709,65.189,72.6246,106.0023,209.5265,110.5,69.2147,80.6353,66.6001,168.8873,103.1722,74.7839,76.0965,59.5308,163.1093,96.3715,75.3408,64.1161,88.4564
bmrA,64.7784,74.593,87.2362,74.9608,106.0448,68.7834,80.8093,71.5319,79.4344,59.3594,69.5535,76.7574,84.957,72.4785,59.807,65.823,71.2353,75.6554,74.6668,85.1541
bmrR,40.4905,35.3392,55.4549,52.5257,87.3773,33.5668,26.9086,56.0142,68.9428,44.4517,32.6218,27.2925,60.6403,49.6173,42.268,38.9747,35.6355,56.1848,44.8123,62.5374
bmrU,205.4875,113.0942,31.8298,17.8624,81.9553,171.6139,123.0201,10.0959,25.1017,80.0941,136.9028,136.6379,31.3528,14.6361,43.9013,133.1877,121.827,14.1532,12.093,45.5813
bofA,29.9938,38.7052,62.7287,35.0983,121.1041,28.1705,28.8068,26.5911,24.2867,32.7955,39.9188,51.0069,76.7594,29.0915,31.4083,33.5398,48.7871,39.141,25.0721,63.9378
bofC,137.0663,44.5545,35.9188,20.7524,68.2952,110.6075,33.6404,14.173,19.6403,32.8422,89.6422,63.748,36.5485,13.8621,35.0205,79.0337,40.0828,16.8541,22.3645,40.2156
bpr,83.1961,353.3447,195.3467,298.5635,544.9968,184.6544,388.1642,337.3182,667.9098,2091.4807,182.7246,348.842,166.0554,537.8236,1939.89,203.6022,355.3823,315.0977,909.259,633.1361
braB,118.3611,61.6982,55.0862,55.8439,67.1051,116.1068,82.6345,62.5852,59.2153,36.9014,98.8125,50.6802,63.4123,51.8728,34.704,98.0467,45.4287,53.5874,50.7889,52.3736
brnQ,24.18,32.9265,38.9623,30.9953,52.7622,28.9394,36.4796,26.7203,29.5972,22.8164,32.0437,30.5348,45.9512,27.5205,28.8301,33.6399,40.6491,32.0388,30.3519,39.8222
BS3610_RS01320,379.7405,403.3493,240.7689,248.025,200.538,321.3524,437.1774,346.4191,336.0961,222.6778,414.6405,310.2725,233.1709,344.0929,280.8508,412.1579,240.5395,340.1324,320.2762,201.6677
BS3610_RS02805,107.4861,113.3914,115.6857,134.995,159.162,113.9391,118.6446,142.9785,154.4983,103.3737,106.2898,93.1908,117.8919,127.9454,117.1062,107.6166,97.0999,139.3177,126.2668,148.5891
BS3610_RS03225,56.3083,20.9144,38.8742,28.4769,57.7263,45.9075,26.0,18.1072,25.4432,18.2,18.6288,22.7102,33.6689,33.1858,13.8196,36.2465,16.3194,11.7157,18.3862,33.1529
BS3610_RS04215,53.8241,75.5731,73.1749,46.3878,134.9559,62.1101,51.6176,52.4373,72.5879,49.706,39.9188,73.0813,87.2669,39.9717,66.8401,53.3037,83.4432,50.3085,56.9612,80.7929
BS3610_RS04230,29.6938,74.2275,78.9631,40.0457,131.8269,47.3421,50.2734,43.0918,33.3942,52.4063,52.3934,78.9013,87.7891,40.0008,41.7468,37.6219,69.436,38.442,42.5181,59.4977
BS3610_RS04245,101.2392,120.3295,134.1957,160.2391,164.2371,120.743,114.863,127.0751,201.8027,239.3429,113.7413,86.7417,159.1203,164.9551,214.5516,117.0386,82.543,157.9208,178.3212,179.8434
BS3610_RS04250,226.2387,186.3801,222.138,257.6486,217.7952,260.8711,219.7619,315.7161,375.5896,510.0961,240.7801,142.4955,195.4,383.7819,495.7523,246.5749,139.8808,325.8073,379.3983,309.4275
BS3610_RS04820,5.1189,19.0131,28.2721,11.1518,59.2065,5.0081,21.8636,24.3118,15.7285,46.3274,3.3871,27.2037,24.8691,12.0676,91.5726,4.7073,26.4763,20.0231,11.1432,47.878
BS3610_RS06465,29.6938,175.0648,232.0301,213.5771,184.5577,40.169,306.2109,588.9208,139.5399,251.0629,39.9188,167.8219,165.7142,231.1157,961.6169,54.6125,154.1715,381.1255,239.0209,135.8679
BS3610_RS07090,1046.6591,1946.5559,612.6966,766.365,352.5451,1251.9915,1886.7325,1205.6478,1007.4373,1318.6898,1352.3964,1728.9042,497.955,934.0491,1212.4367,1402.0773,1766.5691,893.2769,1013.4054,537.8299
BS3610_RS07180,7.7631,17.1358,36.5874,22.2275,51.588,8.1013,18.6397,18.435,21.3274,11.4706,15.2631,12.966,37.1348,11.1549,21.6779,10.28,11.0765,14.4723,15.1416,36.7747
BS3610_RS08485,45.0259,35.5896,62.8847,90.8428,132.5615,48.6079,32.9779,77.4269,46.0222,28.6765,42.267,29.4683,89.1236,80.8731,10.8389,47.9733,36.5526,58.9229,52.9956,76.0568
BS3610_RS10165,42.734,77.8955,66.6414,53.981,53.3915,53.5587,76.6071,91.5311,73.6035,71.5001,53.2251,57.2527,60.8746,72.2413,60.3238,67.4999,60.077,71.9677,70.9183,63.5995
BS3610_RS10485,40.1494,45.4478,56.9424,57.3858,69.4217,31.036,34.331,54.1452,60.2036,49.4367,32.6097,32.7388,67.575,68.1078,44.1191,27.349,31.8255,44.5526,52.828,80.8478
BS3610_RS10990,51.5015,34.9788,81.5409,40.0708,148.3772,13.4363,52.3171,42.8051,33.5105,68.4879,23.3671,60.604,92.3842,39.3142,103.3664,24.6274,40.4159,68.5795,48.432,116.4396
BS3610_RS11125,2.974,6.3122,20.8059,12.0325,58.1641,2.5863,9.6127,9.4166,19.3511,13.1831,3.3734,5.6446,36.4549,16.0254,15.5714,4.3758,15.9128,10.8906,8.2867,30.418
BS3610_RS11230,110.3338,147.7736,144.9901,153.9295,107.2117,144.7533,188.8513,221.3526,175.3516,95.5677,128.0279,122.758,116.59,178.5287,103.7511,114.7573,95.6773,189.9839,168.2919,142.3401
BS3610_RS11360,119.4244,36.7349,17.8439,12.9277,26.9341,106.8666,62.3361,19.1804,10.0104,8.9508,49.7349,42.0479,18.6283,17.0981,0.0,72.5779,25.93,13.8283,7.2339,10.2487
BS3610_RS11695,1.487,19.5678,38.3266,25.4534,66.6073,1.2932,30.8979,31.1923,7.5254,30.7606,1.1245,37.2546,47.5692,14.6899,60.9881,1.094,25.9909,34.157,16.0556,32.4192
BS3610_RS12510,7.2314,2.4557,10.6505,12.6031,23.7231,3.7732,8.0137,5.7241,6.2737,9.6165,1.0937,5.49,16.4309,12.9886,7.5724,1.064,8.2543,13.481,13.097,14.7923
BS3610_RS12655,27.3324,78.2584,181.1496,191.4772,160.2632,33.0907,77.2081,199.809,289.0447,273.5944,30.395,67.1338,200.6035,255.0906,305.3884,35.8785,75.7028,233.0051,279.9933,228.4885
BS3610_RS13510,12.9942,12.4107,51.4335,27.2974,124.6752,7.769,6.0,8.3572,7.633,21.6,11.0544,26.5124,64.1004,13.1285,18.4262,13.1443,37.0808,15.1403,13.0118,72.5722
BS3610_RS13670,5.1501,15.3032,45.5112,17.6311,97.4741,2.2394,2.378,8.1534,7.4468,19.0244,9.7363,13.6848,50.8113,9.2504,4.4942,7.5777,20.2079,8.5724,12.5564,60.9922
BS3610_RS14945,0.7039,9.5609,30.581,14.8956,64.535,1.2242,2.6,5.5715,9.1595,8.84,1.5968,11.2215,40.4027,7.5853,2.4568,0.0,13.5577,9.8412,5.3933,33.3424
BS3610_RS15195,0.0,7.2676,29.4183,12.4328,85.2093,0.0,5.2703,4.5174,0.0,10.5406,4.3155,21.6632,58.0106,2.5626,4.9801,0.0,28.4996,26.5977,1.9877,70.658
BS3610_RS16320,529.4205,348.1405,345.9236,722.8764,283.8049,431.1311,418.2609,763.0479,659.31,702.0012,497.5388,256.7243,340.3489,755.7853,671.6214,540.3206,230.3277,644.8714,719.4609,474.4372
BS3610_RS18665,181.6533,164.417,153.324,150.0582,139.9506,187.4785,185.0748,197.8369,201.4124,201.4614,213.0597,150.2283,149.4436,188.4979,201.9158,204.3323,150.3402,174.1215,188.7799,146.2246
BS3610_RS18670,133.3056,104.1194,105.2351,99.5698,107.6481,122.42,95.5303,126.6241,127.9869,131.576,155.643,106.062,111.5921,129.2955,120.0494,146.7121,98.9056,107.2162,112.9174,93.0005
BS3610_RS18875,48.227,163.7742,175.6536,211.7517,66.3332,72.5452,188.9815,279.6048,231.8155,83.7779,70.9668,103.903,123.9203,262.2091,110.3297,75.7533,135.7628,230.8421,182.5003,145.2415
BS3610_RS19415,11.5476,26.6099,37.6593,61.6088,108.2368,15.7807,25.8984,33.9511,21.4677,32.9063,8.7322,32.5625,68.0612,25.1857,18.7141,9.7089,35.3065,37.3437,29.8776,63.9378
BS3610_RS19840,512.0069,222.8931,121.0947,173.8858,113.1734,514.3263,325.2876,188.5915,154.01,135.2923,438.7536,166.6914,95.5318,175.3689,153.2798,410.3508,154.6402,166.093,165.9641,91.5373
BS3610_RS20585,51.9236,85.225,104.5141,78.6438,250.4142,48.1652,30.3689,61.6514,25.0261,744.198,102.0874,114.3176,116.9443,31.0874,726.4753,92.9506,113.5981,54.161,204.9612,141.6182
BS3610_RS20625,15.776,7.2119,32.1717,21.9053,74.0081,28.4943,10.0862,6.7242,7.8962,6.2759,22.0242,18.4261,44.263,5.4492,5.2949,17.8554,22.5096,12.9276,7.6081,39.1956
BS3610_RS20995,42.5055,34.922,18.1749,15.3622,45.5582,41.7341,17.7273,18.4509,22.7997,27.3507,43.5478,17.6963,40.1731,22.1649,38.2882,50.4358,23.4765,19.1711,25.7885,36.9049
BS3610_RS21235,3.5193,1.4939,14.2539,15.3337,41.4445,4.5907,1.625,1.3929,5.0886,3.9,0.0,10.6872,22.0952,9.4817,4.6065,2.589,7.532,1.1716,3.6772,22.7334
BS3610_RS22505,58.6545,82.5194,98.728,105.3543,175.5049,72.869,78.9286,82.2454,107.8306,117.6193,69.6995,80.1537,110.2256,72.2413,109.6797,70.2738,96.8406,73.6414,73.5449,96.5269
BS3610_RS22650,0.9867,7.5392,48.6835,21.4959,101.6747,1.7162,1.8224,6.2484,11.4138,9.4767,2.9846,27.7167,48.9694,18.6089,3.4441,2.9036,27.4532,18.3947,10.9974,60.5517
BS3610_RS22660,17.1564,24.6491,70.9453,48.4656,134.3247,5.7384,12.1875,25.0716,8.5871,21.45,6.9858,43.0826,77.3333,18.9633,16.1229,8.738,39.5432,27.2389,21.1442,76.7254
BS3610_RS23175,4614.5343,5605.353,4357.6975,9804.5123,1928.9034,4283.9519,8358.8413,10014.3615,7344.3881,7402.4034,4644.2128,4416.2752,3221.1305,8917.395,6649.1589,5262.6897,3622.7298,8159.2514,9733.0389,4148.8544
BS3610_RS23190,62.687,44.8166,143.3484,45.1798,240.0637,51.6459,15.2344,36.5627,45.3206,70.6876,54.8884,55.1057,195.3061,74.0755,43.1864,60.6805,108.2731,61.5073,36.7724,156.2925
BS3610_RS23210,19.196,13.5808,70.6803,51.7763,178.965,30.605,2.9545,10.1299,11.5651,30.7273,29.0319,43.7202,95.6503,14.3662,11.1674,9.4147,57.0609,21.3012,13.3718,132.6118
BS3610_RS23215,70.9922,40.1804,65.6839,57.7848,90.3409,139.3055,79.0086,36.0224,38.1648,41.6897,176.1934,45.6047,69.6598,65.3908,12.7077,179.447,53.2438,43.6308,46.9166,59.7733
BS3610_RS23230,13.8919,7.0763,34.7821,19.0231,116.8549,4.8324,7.6974,10.9963,10.0434,10.2632,16.8079,31.6396,68.1131,2.4952,2.4245,8.1759,37.6602,9.2492,5.8062,52.3468
BS3610_RS23245,4.3093,14.634,47.601,33.5286,116.9026,7.4951,11.9388,11.9388,7.7887,12.7347,4.888,39.259,54.1108,13.5452,13.1616,6.3405,29.2059,15.7803,9.0055,81.1909
BS3610_RS23265,58.9995,15.8176,34.3007,25.1267,47.0169,18.9031,2.8676,9.832,6.735,18.353,18.7853,11.7873,25.9944,11.1549,10.8389,15.9911,17.7225,6.2024,6.4893,41.7894
BS3610_RS23300,27.9471,76.4518,84.6084,69.5817,261.205,40.5066,54.4853,36.87,49.3897,91.7649,58.7041,84.8687,118.8315,64.1407,70.4531,50.2578,101.9041,37.2145,51.914,163.8146
BS3610_RS23305,8.7982,7.4694,45.3532,20.0799,86.3428,5.1008,0.0,0.0,4.2405,15.1667,11.0886,17.8119,49.1005,23.7042,2.5592,8.6301,20.9223,15.6209,14.3004,53.6762
BS3610_RS23375,190.7814,94.3507,80.4763,109.5267,95.821,106.3121,130.0,137.8204,121.8594,119.0528,124.6587,92.8096,97.4627,139.7299,129.3066,104.9241,85.8917,128.2558,132.8969,112.6702
BS3610_RS23400,136.1401,115.5796,106.3924,107.2209,161.2597,113.5606,51.3158,83.5719,84.3642,151.895,100.8475,50.6234,136.2262,117.2733,174.5639,141.0343,71.3562,105.4411,116.1235,116.6585
BS3610_RS23415,55.3028,83.2308,131.4317,64.1514,217.7952,91.815,118.3929,43.7758,27.2605,39.0001,64.6305,103.0548,123.2523,45.1508,21.9359,88.767,84.2872,51.8837,35.0214,112.3141
BS3610_RS23430,8.9854,38.1418,56.2435,34.9553,118.098,5.8605,24.8936,39.1188,22.7364,28.2128,5.096,28.9918,59.0997,22.1911,76.4491,14.8732,41.6666,47.8598,12.5183,61.6705
BS3610_RS23435,9.0378,9.7655,38.1178,21.7349,95.2026,6.7879,4.1732,11.3814,8.9101,22.7627,8.3876,18.0892,47.8996,11.0681,23.3016,6.9511,21.3945,10.9407,13.4498,51.3051
BS3610_RS23445,69.5855,81.4847,91.8844,61.2354,153.3986,62.6011,64.2614,91.1694,83.2686,104.5911,76.2086,118.4089,103.3024,64.6478,113.0698,77.6711,102.7097,81.4772,108.6459,125.2923
BS3610_RS23455,186.647,208.077,270.7307,282.8137,307.6622,283.6427,242.0089,302.9482,380.2845,403.9293,326.4788,200.3843,231.0981,279.3706,371.8142,278.7837,169.471,331.3862,342.7717,335.9273
BS3610_RS23480,5.8654,1.6599,8.6387,6.0848,23.0247,0.0,0.0,1.5476,2.827,4.3333,0.0,13.359,14.0287,0.0,3.4123,2.8767,9.7638,1.3017,2.7239,5.2624
BS3610_RS23510,2.974,8.8371,30.6613,13.8837,93.1876,1.2932,2.7465,5.8853,3.2252,18.6761,2.2489,19.1917,44.4572,9.3481,2.5952,0.0,18.0345,8.9105,6.2151,52.8313
BS3610_RS23515,79.6466,110.0758,122.7605,160.2549,141.7839,40.2697,135.1316,170.0762,136.5896,124.5265,47.6224,87.1848,148.4091,143.0568,124.4576,53.1434,126.8555,114.6903,156.1216,129.6205
BS3610_RS23520,0.0,2.1341,5.5535,1.5647,16.9161,0.0,0.0,3.9796,0.0,1.8571,0.0,1.9084,9.0185,4.5151,2.1936,0.0,8.9667,1.6737,0.0,17.5914
BS3610_RS23540,275.6761,54.7758,110.1434,71.1924,328.1025,221.8862,97.5,60.3575,29.6837,39.0001,164.1107,84.6067,145.5479,100.0843,43.5063,155.3422,133.903,50.7679,49.0299,175.237
BS3610_RS23545,167.1653,70.9596,32.3951,10.9527,67.5324,164.5018,85.3125,5.2232,7.951,42.2501,119.7564,96.8524,30.2494,7.9014,15.3552,113.2703,70.6129,20.5024,4.5966,33.1529
BS3610_RS23565,3.0165,5.1219,2.2214,1.8776,10.1497,2.6233,2.7857,4.7755,2.1808,2.2286,0.0,2.2901,7.2148,2.709,10.5293,4.4383,2.152,8.0336,4.2026,6.4953
BS3610_RS23570,111.7885,50.0891,57.1679,30.9252,94.0338,70.2114,40.1471,19.664,26.9398,39.0001,68.0968,18.8597,57.559,33.4647,27.0973,59.3955,48.7368,35.147,30.2832,70.2062
BS3610_RS23575,0.0,0.0,7.524,0.0,20.0538,0.0,0.0,0.0,0.0,0.0,0.0,2.5856,10.1821,3.0586,0.0,0.0,9.7188,4.5351,4.7448,11.0001
BS3610_RS23610,10.9219,61.816,80.4293,49.8535,110.2465,9.4981,144.569,66.2812,34.2167,86.0691,16.5181,77.3898,91.4285,16.3477,219.2082,10.7133,80.515,79.9898,27.8963,66.6325
BS3610_RS23625,194.0354,125.971,92.4574,108.3427,162.0177,218.3707,155.473,151.3329,187.7293,242.4329,181.253,171.1391,105.7841,140.9437,306.2732,161.6398,136.3911,132.9887,224.6101,159.7486
BS3610_RS23635,287.752,166.9638,170.7414,211.3222,160.2057,198.0323,265.7353,239.2451,249.9417,310.4711,172.1988,154.0209,201.766,260.2811,393.8147,197.9851,132.9184,252.2315,292.7375,196.1317
BS3610_RS23640,177.8157,67.618,49.1042,65.716,73.2291,90.2042,83.8158,48.3837,60.2601,72.5264,102.2482,63.2793,81.9572,69.8649,71.1186,72.2205,71.3562,51.7956,73.5449,76.7752
BS3610_RS23650,5.4143,25.2812,87.716,38.7556,186.7281,11.7711,42.5,25.7144,13.7002,24.0,10.2356,43.1597,139.208,29.1744,73.2323,7.9663,50.2136,48.6651,13.2004,107.8382
BS3610_RS23660,61.7532,104.8539,105.6203,76.8754,134.0524,38.1119,66.2264,56.7658,69.1286,41.2076,37.6593,62.0057,117.9206,48.3028,24.3365,42.4993,63.9513,75.5992,67.9943,94.3653
BS3610_RS23685,9.598,2.0371,24.7381,19.4161,74.6809,12.5202,6.6477,13.2955,8.6738,19.5,5.4435,20.0384,35.8689,17.2394,18.845,3.5305,13.6946,12.7807,13.3718,21.9584
BS3610_RS23695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BS3610_RS23705,1347.4625,635.0283,548.1914,790.8201,680.3726,1282.2971,718.8559,906.5428,849.9744,1151.4936,1050.0677,393.976,423.7148,1231.01,1193.0179,905.7239,381.7087,755.363,1428.5161,1007.5927
BS3610_RS23725,563.9414,249.224,153.6003,200.3538,94.2249,369.4992,337.6829,222.179,227.1268,186.4394,405.0299,158.3525,103.1624,136.4435,220.2155,327.7341,121.2476,193.7372,217.0471,80.3988
BS3610_RS23745,148.3121,98.1697,129.5805,139.2554,141.6726,102.7453,127.6786,149.2356,145.3895,161.5717,119.7564,101.1464,126.2585,162.5429,166.7132,122.0546,130.9141,155.6511,190.8665,144.7904
BS3610_RS23755,46.9236,6.6395,54.7118,36.5089,70.7188,39.1064,23.4722,24.762,21.2026,10.1111,26.6125,17.8119,50.2696,28.0938,25.5919,14.3835,13.9482,28.6383,20.4291,49.4663
BS3610_RS23760,115.6331,93.9014,116.6225,128.3027,157.5315,115.8617,90.5357,111.4292,176.2848,148.5717,115.9546,72.52,157.8231,248.3295,162.326,110.9587,71.7338,143.9354,255.6561,224.6281
BS3610_RS23780,44.1508,342.2358,467.9034,461.2071,243.823,151.912,358.0909,581.9644,652.2703,377.237,116.1274,224.4305,492.408,679.2324,355.123,94.6175,210.8973,654.3735,576.3245,471.2024
