,Rep2@30min,Rep2@0min,Rep1@180min,Rep1@150min,Rep3@240min,Rep3@0min,Rep2@240min,Rep3@195min,Rep3@225min,Rep1@225min,Rep2@225min,Rep2@180min,Rep1@30min,Rep1@195min,Rep3@180min,Rep1@0min,Rep3@150min,Rep2@150min,Rep1@60min,Rep3@210min,Rep2@120min,Rep3@120min,Rep2@60min,Rep2@90min,Rep2@210min,Rep1@210min,Rep3@90min,Rep2@195min,Rep1@90min,Rep3@60min,Rep1@120min,Rep3@30min,Rep1@240min
ctaC,3.98664073748708,2.8770261752036,4.74099685709694,4.34776966099928,4.12713219612153,2.95858292680319,4.00620277666671,4.67896422546712,4.86974640073114,5.14772847782969,5.16481606057208,4.51544800756149,4.31398263993674,4.47604384357336,4.74319458212346,2.96930054277474,4.51219282500112,4.75340355094969,4.13085584085285,5.03520734736913,4.32265937336399,3.89442932383927,4.27764735549397,4.59016880423962,4.92393455121683,4.93257771091468,4.33209982006585,4.70528592600752,3.94199490977437,4.41808072771978,4.19151825562737,3.67879665149541,3.38005003493343
yuxO,5.74183165249269,5.89504324362964,5.33481542485912,5.50046373094635,5.44839765516333,5.61034072415804,5.25633380363243,5.52969733002136,5.41446421877308,5.57185493568634,5.36903002696345,5.41431385206177,5.56068808211149,5.49929821212802,5.29155989892112,5.29147415412901,5.58189356174787,5.41335704028364,5.07537032121229,5.3693778347099,5.44098311580717,5.38712892608924,5.44082067572806,5.6677790425364,5.41591161175455,5.34514786060975,5.34878159873736,5.35388562308095,5.19875924345354,5.42704649184893,5.3533944808144,5.55830696689487,5.5754399588819
ffh,10.7355631639739,10.3971061571619,10.8630551125803,11.0042219050418,11.3490550008201,10.7798115230505,11.2767616769696,11.0368993848718,11.0829357583186,11.125668801022,11.0968911122922,11.0900908122863,10.8030994051953,11.0287948496048,10.9423173178913,10.0031876901967,10.8644307061606,10.9309945429902,10.7338250863281,11.1790963743785,11.1131803752275,11.0684703521569,10.8021406523381,11.0387015493646,11.0805387526359,10.8361449013691,11.1401269909453,10.8752060359155,11.1526241502687,10.8339367983933,11.2326238699745,10.2556289918784,11.2502619472083
yydK,4.99496363527016,3.14130944312653,4.74772127589187,4.61509953089746,3.36212591315898,2.41603464329665,2.86519412551963,4.46134830139031,3.99044236047498,4.73807617730002,4.28025490813599,4.57703733786318,5.2667757903595,4.93761949515292,4.38711390535516,3.18874622101227,4.60312341292213,4.59287403620321,5.44759414144167,4.4751118078823,5.08682914256987,4.42934954820359,5.51553631949019,5.0846357212193,4.80467638324228,4.92435498578141,4.58547573765675,4.78018754160425,5.34741596985346,4.66830890707159,4.93316287774793,3.5932674071148,3.49255450507864
lplJ,7.62359145519976,7.46454221012591,7.43285279596919,7.35753744012879,7.72668684250685,7.09447261652364,7.89874565165848,7.65423653270015,7.81174698894358,8.05590903548206,8.03090842907078,7.62008756346373,7.68891097421227,7.46971651192702,7.57462469867968,7.55165021888899,7.39039775761245,7.38074291185215,6.79628686210254,8.03280777270255,7.04314236865706,7.05156112488895,6.96677705306328,6.95696829852696,7.73223987639181,7.53010782373436,7.00423042577625,7.42420246437548,7.11339226442527,7.11763266973162,7.12584592561224,7.71388225771279,7.2366704158954
cotC,0.232242603892799,0.555967289072482,0.22871606618616,0.459638131396748,-0.526911144284814,0.351690608175745,-0.0082076304903835,-0.232295483410745,-1.56102954154762,-0.531597958645119,-0.310325912774722,0.805016093910581,0.826894585092704,0.557658722079731,-0.157171822273038,0.318588481887198,0.688308592795826,0.631816896564273,1.37067101909973,-0.195794060047221,0.563811838358722,0.669458954735651,1.38462278527119,1.51923856116247,-0.306052018828949,0.464970621344889,0.690421192270024,-0.0841566897782687,0.662034712145012,1.00281293152348,0.435614561813501,0.514617669143436,0.736201379929631
yybK,5.17887154956866,5.08184023412823,4.87806359163551,4.59976688001425,3.42310219627219,5.31669713865625,3.40992994827389,3.15030172034139,2.58688580581865,3.5178545960203,2.95266730144344,4.01629936391423,5.02792239294214,4.96731335614095,3.92923208684383,5.27182541105816,4.9210223348814,4.47095196277516,4.51152490249401,3.15150788550095,4.53605722891687,5.08121599227652,4.80774441426121,4.24634225152803,3.86341182450748,4.70909525962334,4.62327940159131,4.70528592600752,5.17558913804928,4.70644648978258,4.57568234324888,5.32254256240003,4.23686340819992
rok,8.09800529439025,6.88787010187363,7.06087770070325,7.67925993865924,4.65523769643318,6.26556761995142,5.45047144051317,5.34501891881884,5.19242337043232,6.09934084005863,5.37446034222002,5.96663553906391,8.18934816722072,7.65421350378732,6.1937129957367,6.60196331013718,6.94656365418775,7.01941360044822,8.00490185974061,5.34113842239886,7.74522291798533,7.41289151560595,8.0969810900867,7.80952726051181,6.05746929087255,7.06028520788751,7.37045977030948,6.77157650685632,7.71499002433296,7.63938701298291,7.7755494311578,7.065962009254,7.67124573504273
ytoP,7.32116137277282,7.38106486263639,6.62865983828108,6.83893408187123,6.47769998597414,6.94301351170804,6.48764572176408,6.67425990237237,6.64032415482326,6.68027051126449,6.615547916481,6.60919259232315,7.2221192088719,6.63932148893971,6.59602909599742,7.15912872528431,6.68332980654021,6.79523187140985,7.03282515158651,6.63560739950212,6.79440388176107,6.68409440869789,6.91776903706207,6.7684608920285,6.6950040209339,6.73316607743123,6.68062695171379,6.52498629666923,6.89450535955458,6.58269195286935,6.8380111441739,6.92543831071316,6.54629877975157
mtnW,4.1008418471085,5.07781891354445,3.61460725118338,3.21076061481596,4.16332500841533,5.22327479222564,4.12476788383723,2.67851286133471,3.49342795433664,3.65888079522401,3.29950367787678,3.31643436350046,4.33657272034482,3.24927557749192,3.13138854966854,4.97994788356109,3.3430724238531,3.26374078924165,3.95911771345916,3.44480284991997,3.15726012319041,3.5790198316639,4.08237047378275,3.24006966219858,3.53091963122745,3.66242280281053,3.76975022261054,2.60429964615034,3.16504243958585,4.19779615318996,3.0448508092766,4.59981458241868,4.01801946383246
yvgN,9.8858410806029,9.82830409659409,8.62859689472286,8.80597297651647,7.88786314334819,9.2063815751275,8.12152456598002,8.24496716638288,7.98630586162881,8.83705112508076,8.39382719434115,8.43245428449233,9.56176989676783,8.89623957344325,8.27592885427074,9.46648192741141,8.69127603700769,8.64562518108738,8.86775116240533,8.23785647278868,8.54079210547186,8.4173365305937,9.01604039913376,8.63661388036061,8.59086664487279,8.79289739391604,8.25600524359704,8.53281916315943,8.65875593068521,8.78684429725633,8.78543680696045,9.49145529918113,8.66961856800381
yddR,3.72121631448306,2.81395720730341,2.96990595854841,3.35163808422852,1.08035678263032,1.94019958030288,1.68829136700366,1.14899906828059,0.531143391400372,2.22992090360903,1.50208173442338,2.11402320471472,3.52975675485417,3.21117482801424,2.42216813168858,3.10238911387227,3.10602256508991,2.73797008186791,4.04754072876019,1.3836004535023,3.41524544476308,3.31241222019926,3.64452385552156,3.29528067550227,2.33294835487832,3.0112233620368,3.17118410700067,2.5606255312541,3.83884222730935,3.29264977128525,3.46211237964104,2.86031715822556,3.48480302988623
zpaO,5.19952643833062,5.26157992639818,2.39311848661501,3.00666539364822,1.95984757802917,5.1616565087086,2.20135959308596,1.53643099317969,1.31156332758796,2.63696667989843,2.08241735440653,2.68736362612761,5.27348166248262,3.35289789444728,2.28026567763742,5.16631781694564,2.68621558953001,3.24260498486879,4.25630971145018,1.55731284426649,3.5800690200223,3.16363025031508,4.40788462887659,3.88427102811262,1.48857162009051,3.11602366819138,3.41483332687441,2.67427434290885,4.05422917678447,3.96941982141719,3.56548966393703,5.56744302844786,3.52315052000671
ydgH,6.33031589900354,7.72925319357339,7.44497158830307,7.82239922013133,8.51897973678289,8.53633229475854,8.00341847968529,8.01855076895628,8.08266144633134,7.45551875230338,7.90680036641555,7.95269769725308,6.42278974232396,7.48614571695109,7.86608171796695,6.75991407290598,7.84618174638971,7.86692630781432,7.23554126622084,7.85476823551456,7.81986269154806,7.76308845336946,7.23543980588448,7.65125865089171,7.82323363474751,7.53854997183343,7.59697596301803,7.5998920743011,7.46382272024054,7.47205937142468,7.83168179541124,6.64314749995656,8.17138333715969
yrrD,1.92081894369688,1.74655445821676,2.18426942986219,2.16480555722676,2.75087410996506,2.063919643453,2.65608722397855,2.98896947653295,2.95165991937674,2.53817372932578,2.47505601695398,2.68736362612761,2.39823078057742,2.00757586665678,2.94538713724099,2.19445866336127,2.56218795068866,2.26568867375799,1.58843062448645,2.82435451685662,2.1004211449799,2.36080912230956,1.97465291408689,2.00892759363909,2.53654954907161,2.49379880234223,2.08693154639805,2.50025740923207,1.77013015934082,2.45555866220109,2.13527873243077,2.28035817424824,2.31700626602331
ytsP,7.94035256780572,8.2284832556207,7.70891723243844,7.71247915544047,8.56367202154683,7.73645921344772,8.51955641286579,8.59366919775959,9.13121310704145,8.33691155307947,8.42752305378346,8.25373576810136,7.79700011792798,7.93198197347459,8.40879648259352,7.9935732734283,7.80857854909964,7.66648665586283,7.86995268226889,8.48478893345982,7.54474752977045,7.38795413371526,7.6829247104256,7.79523439626871,8.41581593817127,7.88658313512149,7.5302232465289,7.86594936209343,7.67113935594508,7.46743974361039,7.6484471560868,7.69660048326927,8.32136222627356
ydgI,6.18666399761845,7.21035045585747,5.53467382495846,5.84784171533193,5.63780602668978,6.6490925941598,5.84362738320549,5.52167444361435,5.8371391866277,5.52839493278181,5.69619917237359,5.76346631680348,5.99527589504255,5.76560893069063,5.51040324396649,6.96609922065935,5.58508398249909,5.43990723883062,5.83243457050488,5.7321677058281,6.01331040456674,5.74041453066648,5.57552767608399,5.55272967823714,5.58787112734422,5.41723674979214,5.49052198296497,5.36238950805467,6.20644787702886,5.12776617911948,6.27952115480868,6.27880178553621,6.2542284408408
ganR,4.3502792273792,4.6817991934599,4.29732226362734,4.5864936511255,3.05820102197112,4.31426300964219,3.19960183541824,3.55849338781918,2.71393475758627,3.28525630166418,3.51150205908337,3.98808964919659,4.49127649403604,4.69890431918165,3.57805121717432,4.30113811345715,4.45055792099012,4.48601850765586,4.73592948891215,3.74700002111878,4.46341380031011,4.24590288970951,4.61192658609414,4.28582341770498,3.93164530691205,4.33713395441674,4.02830145059515,4.34234058277016,4.70513062960205,4.44840350582317,4.63799715592325,3.8774883487805,4.33065933533859
yfjD,5.36956804729172,5.45070711706533,3.94227411011941,3.72851864635858,4.03637496527387,5.57390589619189,4.0863187691652,3.27007553227576,3.36378686464627,4.73170331083295,4.07544909080042,3.49222420320599,5.51048086970972,3.53136751419466,3.39124301174053,5.79276206512005,3.35807000625814,3.42877833565873,5.93313605019853,3.67340553813073,3.92117879850857,4.10144295631212,5.67615331720286,4.65793709552878,3.38442073233545,3.73943342312911,4.37113654020634,3.42425666936736,4.5059018964424,5.41941287202508,4.32097004957201,5.48724896167002,3.94079825433709
ydaB,6.07931008838326,6.59964191805093,5.16937507726763,5.27908475275159,5.77978870347345,6.65178431639095,5.69640444450543,5.27674504867548,5.36207493361571,5.56290809941957,5.313572162128,5.19383105636905,5.80705123304521,5.38415712045374,5.20474870364029,6.20608597927998,4.9210223348814,5.23578255760039,5.83716767200639,5.28294518046791,5.65072201664289,5.36051795614382,5.73093623805548,5.84475399924534,5.31520843272847,5.29341093867461,5.43066065598037,4.85139160625469,5.84912816861228,5.38846795316068,5.6005919032121,6.14276097395931,6.09277361207173
glpP,6.08042414878273,5.29429589306714,6.52483029018694,6.56270124347725,5.7491579501838,4.80172774847976,5.81368006416018,6.47400696355019,6.11791749503125,6.50731864246898,6.39951392264228,6.48143510290486,6.27301510607243,6.58714956504609,6.213370404946,5.22003590065659,6.42659190589932,6.51800854304456,6.08610710194438,6.33270642317491,6.65021785567791,6.43443565483651,6.2215450591983,6.33278954206297,6.52413492294719,6.58454639302684,6.40486357599457,6.48173412722586,6.49941909127823,5.97040528617707,6.53557708876389,5.72522896179391,6.08125369107752
nadD,6.95818573280373,6.97477472865078,7.52119204449936,7.45143703064187,6.77650087223275,7.43664771663642,6.72781533742003,6.95409061838619,6.38265939442902,6.87645203684318,6.79330523746176,7.24477069983364,7.1596926574038,7.28227248979393,7.09292110978163,7.39731593269508,7.45982300001455,7.4879091855505,7.25954051935527,6.897983553766,7.39655132969573,7.61727090238878,7.09992244954433,7.01156472050761,7.10455703253753,7.32832886392049,7.58009460159151,7.47409993637941,7.30840413180099,7.63197512514994,7.44948895217984,7.43269984598972,6.62950455396841
yyaP,4.71408996179711,4.56024268313274,4.03681464577518,4.71403124160948,2.02423943685625,4.21583518962814,2.41144937516843,2.44959071333318,1.18567481341864,2.70360803470095,1.85270284172151,3.05641484627832,4.49701791103645,4.4458934591684,3.08471798341084,4.36611634015277,4.09535759705794,4.43102628600727,4.28776965901694,2.32567740451024,4.60971246522392,4.51520274573247,4.83207854560988,4.81461595626012,3.33488676186296,4.10220074185913,4.30754142511354,3.96073972525249,4.90502204547396,4.40267694241746,4.56858935857843,4.29992026188997,4.24147090648815
